point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[kJ/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
16,1.0,3.25,1160.0,system,100.0,100.0,-6.83387048217748,1.8479768860045518,0.0,0.9904879079504431,0.10116890939254759,0.01659151073809761,0.009198609415444165,0.04807629284651804,2342.598498208544,26.854266539583215,0.3035903395533727,2.340854972966454e-5,0.15864150252561976,-835.4329221285554,2.931898587586452,3.1748006887120854e-9,20.137045394075066,2.3611892223907427e-17,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
16,1.0,3.25,1160.0,liq,100.0,100.0,-,-,-,-,-,-,-,-,2342.598498208544,94.81219305881191,0.3035538117593386,2.3405733228044558e-5,0.5601027584361089,-2950.030640220954,2.931898587586452,3.1748006887120854e-9,20.137045394075066,2.3611892223907427e-17,86.82138732986743,5.302287638975123,1.0397241288302976,0.3081554872987567,1.2008728784442066,1.668519499362667,3.387903103810948,0.07078621596282175,0.20036371744773188,0.0,0.0,82.93054901148496,8.595101422810123,0.9270091545482998,0.1974389564845664,1.3717712741957366,2.4988494089813345,3.338415959811768,0.08989688601362864,0.05096792566957476,0.0,0.0
17,1.0,3.2,1150.0,system,100.0,100.0,-6.964149888300614,1.8409912011634064,0.0,0.9936097310437734,0.1051906270263981,0.01718127185306954,0.0092066528975001,0.048808724944612934,2342.4263260490034,26.856670255560733,0.3033814124472331,2.3453577753478784e-5,0.15804395451644132,-836.3898195650121,2.9304544298460042,3.174973138458243e-9,20.1157340352512,2.361272183520858e-17,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
17,1.0,3.2,1150.0,liq,100.0,100.0,-,-,-,-,-,-,-,-,2342.4263260490034,94.82395931891045,0.3033409042661205,2.345044617805459e-5,0.5580123437142699,-2953.552906220821,2.9304544298460042,3.174973138458243e-9,20.1157340352512,2.361272183520858e-17,86.82026985714866,5.302234496665248,1.0393965160804755,0.3089623894715136,1.201570896085464,1.6685212760126953,3.3879011277104825,0.07078468334892468,0.20035875747652834,0.0,0.0,82.9295925640807,8.595026776967767,0.9267182976195545,0.19795621332259158,1.3725704642730567,2.4988554128420453,3.3384184788479585,0.08989505989405978,0.05096673215223582,0.0,0.0
18,1.0,3.15,1140.0,system,100.0,100.0,-7.095478249839767,1.834686530205348,0.0,0.9967398745542951,0.10942117740492026,0.01780306062409795,0.009160504214053327,0.04953115093533936,2342.2271340705997,26.858480423698744,0.3032007229150362,2.349831094503384e-5,0.1574366149438811,-837.3546317400117,2.929016002917121,3.175185118420747e-9,20.09428218739396,2.361386677627019e-17,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
18,1.0,3.15,1140.0,liq,100.0,100.0,-,-,-,-,-,-,-,-,2342.2271340705997,94.83495842109569,0.30316537561442214,2.3495571499517646e-5,0.555894994676877,-2957.0413252522526,2.929016002917121,3.175185118420747e-9,20.09428218739396,2.361386677627019e-17,86.82172681783537,5.302314895945453,1.0397909307122053,0.30733419181312194,1.2012681588615621,1.6685173640367017,3.3878976642816325,0.0707865305841198,0.20036344592982325,0.0,0.0,82.93058708375295,8.595115944229084,0.9270655151395014,0.19691206294702948,1.3722180720232184,2.4988375872820683,3.3383990785870337,0.0898969753320334,0.050967680707070036,0.0,0.0
19,1.0,3.1,1130.0,system,100.0,100.0,-7.23081304976305,1.8261434611356753,0.0,0.9998407148365658,0.1138610709955331,0.018411221414523653,0.0091836449141747,0.05032192789361144,2342.066935321786,26.861134970269717,0.3034495371210502,2.3541357794939937e-5,0.15683271485503517,-838.3085642319229,2.9276143965367467,3.175350615955328e-9,20.07368251805667,2.3614713192120503e-17,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
19,1.0,3.1,1130.0,liq,100.0,100.0,-,-,-,-,-,-,-,-,2342.066935321786,94.84768144304772,0.30340642228759584,2.3538012982717624e-5,0.553782235742563,-2960.596209074927,2.9276143965367467,3.175350615955328e-9,20.07368251805667,2.3614713192120503e-17,86.81954743794121,5.30220938235209,1.0391659325488292,0.30900657624700145,1.202513308811115,1.6685224606530134,3.387897271723906,0.07078357509941624,0.20035405462342618,0.0,0.0,82.92876662360258,8.594971981623285,0.9265111927664773,0.1979841999272612,1.3736447439156216,2.4988530921538925,3.338409208542567,0.08989350513234347,0.05096545233598209,0.0,0.0
20,1.0,3.05,1120.0,system,100.0,100.0,-7.369206818743718,1.8163486360374066,0.0,1.0,0.1192504217434578,0.01925414985540845,0.009257353168698901,0.05144613859826341,2344.9704046336515,26.82855950545293,0.3003864293926264,2.357935379189744e-5,0.15617599614683192,-839.3303216757118,2.9646983315554083,0.2981822439755092,20.332971043270547,0.20849753430675513,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
20,1.0,3.05,1120.0,liq,98.91622960760033,98.9383913104121,-,-,-,-,-,-,-,-,2342.930781054314,94.74319383335653,0.30289666248678265,2.3840255148522534e-5,0.5514292466988959,-2960.8881655864134,2.92489144064503,3.1641019591577667e-9,20.043749261001732,2.3456348061890414e-17,86.67312882475369,5.360743453088542,1.0503825444031258,0.31245361403209426,1.216882797168335,1.68695110855639,3.4252880036466498,0.07157512951408576,0.20259452483708495,0.0,0.0,82.7478082679592,8.68554253889673,0.9360468839019858,0.200093370348004,1.3893690656854256,2.5251983668348696,3.3735780820509347,0.09085363330116998,0.051509791021677916,0.0,0.0
20,1.0,3.05,1120.0,q,1.0837703923996818,1.0616086895879144,-,-,-,-,-,-,-,-,2546.367982983937,23.59439028509769,0.0723809478131443,0.0,0.13969577946681966,-830.1687205474811,6.846062830283626,4.041522974715073,63.88845503240007,41.592140254,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.0,3.0,1110.0,system,100.0,100.0,-7.510312310509553,1.8056896156248012,0.0,1.0,0.12494442295581873,0.02013831113583256,0.009279132240007046,0.05261402627014275,2347.9230085936724,26.794257781073224,0.29811637241537664,2.3616722955482222e-5,0.1555097054392022,-840.3587461045925,3.00176532757316,0.422898321713009,20.596304083942194,0.4199095723386808,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
21,1.0,3.0,1110.0,liq,97.82097602571179,97.86554276462337,-,-,-,-,-,-,-,-,2343.8389883189466,94.63217746851012,0.3032321679035758,2.415282756547455e-5,0.5490465385308595,-2960.9851790308535,2.9221059433108,3.1522640972210703e-9,20.013345338430092,2.3290186456275256e-17,86.52119738882308,5.422547418821395,1.062860185096903,0.31352995442608994,1.2314539975254317,1.7063663102741167,3.4647178869364996,0.0723999437008978,0.20492691439559446,0.0,0.0,82.55894569898473,8.78101822304846,0.9466639449770726,0.20067615839867045,1.4052599159243788,2.5529062345936797,3.410602791648873,0.09185186478594812,0.0520751676382066,0.0,0.0
21,1.0,3.0,1110.0,q,2.179023974288231,2.1344572353766265,-,-,-,-,-,-,-,-,2546.1686351650615,23.59623756660767,0.07225451383874315,0.0,0.13917481311409574,-831.0098740251238,6.8455439294710745,4.042361233743034,63.84235881023054,41.606137954000005,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0,2.95,1100.0,system,100.0,100.0,-7.655153436402993,1.7931839863289958,0.0,1.0,0.13091926233835846,0.02101826793877531,0.009343269192188818,0.05384225412868208,2350.781463545637,26.762007608864458,0.29470842944909353,2.3653633376713092e-5,0.15484759518958255,-841.374697011751,3.0368171248978957,0.5148467679625002,20.848693683128054,0.6231150473809979,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
22,1.0,2.95,1100.0,liq,96.77174505995727,96.83779260824174,-,-,-,-,-,-,-,-,2344.7565627040685,94.52526822709413,0.3022768312727401,2.4459495690456998e-5,0.546671600602995,-2961.2119475409945,2.919315228989108,3.1406686665060587e-9,19.982956627203947,2.3128209015932605e-17,86.3704780996457,5.482796030863024,1.0743957269441475,0.31665980129345556,1.246699676157572,1.72533657596292,3.5032278456053554,0.07320450704637904,0.20720173648145257,0.0,0.0,82.37286257751627,8.874028670216138,0.9564476145957926,0.20257548718864737,1.4219277508088142,2.5799639819149505,3.4467427211205632,0.09282496361566892,0.05262623302315729,0.0,0.0
22,1.0,2.95,1100.0,q,3.228254940042743,3.1622073917582463,-,-,-,-,-,-,-,-,2545.9691568966987,23.598086346510172,0.07220045006306464,0.0,0.13865056422446287,-831.8503508739585,6.8450413773396726,4.043199553789913,63.79683050443735,41.620135654,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,2.9,1090.0,system,100.0,100.0,-7.804599575506909,1.7780050936500928,0.0,1.0,0.13719486099741768,0.02189637262510946,0.009420776251613864,0.055160595134716404,2353.5551325482306,26.731521965973148,0.2924181487825498,2.3687076253361503e-5,0.15418823118900365,-842.3802676841169,3.0700404318758787,0.5898069459219384,21.09095740600536,0.8187364805255375,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
23,1.0,2.9,1090.0,liq,95.7649484768626,95.85164465040957,-,-,-,-,-,-,-,-,2345.685827855412,94.42201176967532,0.3023606433184495,2.4757628314860685e-5,0.544301788505251,-2961.5413002938894,2.916523828017628,3.1292938903160262e-9,19.95266458440954,2.297008214659817e-17,86.22127287443654,5.54165424559707,1.0851874621190738,0.3205541959394462,1.2631116705960435,1.7439024699577175,3.5409021460153123,0.07399107322577833,0.20942386211302066,0.0,0.0,82.18932716553631,8.964794192477427,0.9655701771046774,0.20496399778296512,1.4399240698934497,2.6064186031990606,3.482062548531671,0.09377529824760841,0.05316394722682271,0.0,0.0
23,1.0,2.9,1090.0,q,4.2350515231374,4.1483553495904175,-,-,-,-,-,-,-,-,2545.7695475730034,23.59993663105797,0.07210082202391277,0.0,0.13812299121696014,-832.6901423387365,6.844456801322204,4.044037935482981,63.74844163710903,41.634133354,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,2.8499999999999996,1080.0,system,100.0,100.0,-7.952754208817933,1.7660934533871195,0.0,1.0,0.1438072642209932,0.022813490578952687,0.009429309144405509,0.05639095085799835,2356.190736661701,26.70067850276352,0.2902067636867311,2.3716011805387307e-5,0.1535159176432898,-843.396783295565,3.101835868652792,0.6542485556120355,21.325091131476526,1.0085466456024614,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
24,1.0,2.8499999999999996,1080.0,liq,94.79119669746139,94.89782763691585,-,-,-,-,-,-,-,-,2346.551946596749,94.31799232425408,0.3024584036460789,2.5050126991445262e-5,0.541897515306227,-2961.8495264349754,2.913738917489501,3.118060309965338e-9,19.921931485746796,2.2813882217030236e-17,86.0778302375121,5.600443289014743,1.0973221845027175,0.32113968056453956,1.2761085252795166,1.7623546477460423,3.5783833334645005,0.07477545513305457,0.21164264678278075,0.0,0.0,82.01129907570117,9.055338443360862,0.9758759618297613,0.2052350224736322,1.4540081425010096,2.632671469971798,3.51714999842897,0.09472172039460655,0.05370016533817651,0.0,0.0
24,1.0,2.8499999999999996,1080.0,q,5.208803302538615,5.102172363084144,-,-,-,-,-,-,-,-,2545.5698073855906,23.6017884191142,0.07218723538926497,0.0,0.13759205174324052,-833.5292394587793,6.843944820283139,4.044876378816488,63.70258102302889,41.648131054,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0,2.8,1070.0,system,100.0,100.0,-8.10495568323065,1.7521560350847685,0.0,1.0,0.15075744984077252,0.02371771872494377,0.009470349631286694,0.05769208191513122,2358.7436922056045,26.671642797163237,0.28736034665276944,2.3756440844817652e-5,0.15284659444192267,-844.4024825362915,3.1319709468541865,0.7105984720578264,21.549423625004003,1.1910480719809828,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
25,1.0,2.8,1070.0,liq,93.85786206023602,93.98362097434078,-,-,-,-,-,-,-,-,2347.425940503381,94.2180041305687,0.30179478807938587,2.534923137813806e-5,0.5394990430550891,-2962.281409513216,2.9109545312050726,3.1070708385609722e-9,19.891280569021173,2.266178992505071e-17,85.93582777633438,5.657701860339431,1.1085808550157554,0.3233607298205393,1.289871415420241,1.7803640864918442,3.6149494000010796,0.07553982326859579,0.2138040533081231,0.0,0.0,81.8361009955675,9.143461189441709,0.9854080824097448,0.20655374022947792,1.4689734009982027,2.6582784396621633,3.551358665090561,0.09564334610568614,0.054222140494967694,0.0,0.0
25,1.0,2.8,1070.0,q,6.142137939763989,6.016379025659234,-,-,-,-,-,-,-,-,2545.3699360969363,23.60364171352103,0.07188280761738497,0.0,0.13705770280125762,-834.3676328849006,6.843435112194847,4.045714884125563,63.65679758856985,41.662128753999994,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,2.75,1060.0,system,100.0,100.0,-8.262921077106949,1.7345224460274977,0.0,1.0,0.15805777808805183,0.02459068375620077,0.009579722495324811,0.05912071594062095,2361.2346799726865,26.645108381635897,0.28503708304705727,2.378184521769747e-5,0.15218534589925425,-845.3907030988219,3.1604052838751677,0.7605604248846879,21.763245059853034,1.3658613006628204,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
26,1.0,2.75,1060.0,liq,92.96654766519337,93.11063866956007,-,-,-,-,-,-,-,-,2348.3326956408137,94.123684199536,0.3015339523248311,2.5624917864712655e-5,0.5371195979830422,-2962.887458954235,2.9081517581736773,3.096365719350236e-9,19.860663653202018,2.2514594321411847e-17,85.79378644678624,5.712872626625102,1.1181675050294038,0.32902285366932704,1.3058615764079893,1.7978059260487833,3.6503191140864963,0.07627731363489391,0.21588663771176858,0.0,0.0,81.66286464012896,9.228332180819898,0.9934676341928781,0.21007286661629568,1.4864926520706183,2.6830734471704996,3.5844395063808223,0.09653222057375568,0.0547248520462965,0.0,0.0
26,1.0,2.75,1060.0,q,7.033452334806621,6.889361330439936,-,-,-,-,-,-,-,-,2545.1699331632904,23.6054965199628,0.07195387325964475,0.0,0.13651990039420525,-835.2053133095912,6.842871728752463,4.046553451988993,63.6091424446657,41.676126454,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.0,2.7,1050.0,system,100.0,100.0,-8.415204241951882,1.7246869413721888,0.0,1.0,0.16576999123042713,0.02550556401489924,0.009602474402023763,0.060306111061751995,2363.55448588894,26.61708612004417,0.28321965107173136,2.3808890687254118e-5,0.15150255729866116,-846.4008694344425,3.1878757239911426,0.8061700113489063,21.97161396094529,1.5360979020220042,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
27,1.0,2.7,1050.0,liq,92.10123637476384,92.26294790060695,-,-,-,-,-,-,-,-,2349.1222419323926,94.02654814760876,0.3017874942579834,2.5903132579301598e-5,0.5346831494025837,-2963.43245649058,2.9054766472760054,3.0857885086908656e-9,19.83080733421614,2.2368555100915914e-17,85.6599907738557,5.768606968272558,1.1302060166562096,0.3303128607341875,1.3148196755891624,1.815259271527353,3.6857925779263807,0.07701972474351558,0.21799213069493964,0.0,0.0,81.49741243303123,9.314008924636232,1.0036943804387048,0.21079795924820832,1.4959905137268654,2.7078552122337336,3.6175815975183183,0.09742622857501664,0.055232750591688785,0.0,0.0
27,1.0,2.7,1050.0,q,7.898763625236148,7.737052099393067,-,-,-,-,-,-,-,-,2544.9697987766717,23.607352837302642,0.07197823777005397,0.0,0.1359785995873608,-836.0422713504621,6.842282833703055,4.0473920824009975,63.56059735690236,41.690124154,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,2.65,1040.0,system,100.0,100.0,-8.576159183689754,1.7083450970458811,0.0,1.0,0.1738768589328277,0.02637007017029816,0.009690918769852265,0.061713733196480006,2365.8421585818405,26.5919497773166,0.28090196602044876,2.3840748858349143e-5,0.15083142513434936,-847.3887970334705,3.2137101821349665,0.8473990631278768,22.1690913894652,1.69887617381961,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
28,1.0,2.65,1040.0,liq,91.27622762535378,91.45485665019834,-,-,-,-,-,-,-,-,2349.9714061899567,93.93613405701727,0.3013868800523994,2.6178138360361358e-5,0.5322757566680256,-2964.1659291977912,2.902707794294867,3.075505934372573e-9,19.800183543567588,2.22277609067262e-17,85.52511095448556,5.821936591762688,1.1400780447854382,0.3350719101999464,1.328063599001109,1.8320811844703786,3.719919885100673,0.07773192045061189,0.22000590974360462,0.0,0.0,81.33276861733127,9.395919425423859,1.0120094622250793,0.21373963016117717,1.5103848878534987,2.7317289376596134,3.6494477028891437,0.09828323427457174,0.05571810218178885,0.0,0.0
28,1.0,2.65,1040.0,q,8.723772374646215,8.545143349801668,-,-,-,-,-,-,-,-,2544.769532700162,23.60921066838273,0.07180746592894138,0.0,0.13543375473545893,-836.8784972133807,6.841780111796604,4.0482307756968074,63.51505175556643,41.704121854,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0,2.5999999999999996,1030.0,system,100.0,100.0,-8.73784726393484,1.6934866651405909,0.0,1.0,0.1824369168833106,0.02723412159026217,0.009723382009186403,0.06308414209900165,2368.020442220582,26.56675815694493,0.2788039224055752,2.3870644412679028e-5,0.15015034210155287,-848.3830007674435,3.238462635810735,0.8854489498000286,22.359513134530086,1.8565750146248388,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
29,1.0,2.5999999999999996,1030.0,liq,90.4792967811412,90.67420799379711,-,-,-,-,-,-,-,-,2350.771335317571,93.84621530816474,0.3011544851665504,2.6448860279490905e-5,0.5298420472664566,-2964.9101440697946,2.899962630255688,3.065396236378935e-9,19.769477416505943,2.208938507327796e-17,85.3952658128994,5.874888365872153,1.1508471522735744,0.33714574391733915,1.33900510381024,1.8487097023875128,3.753694562023729,0.07843811685789924,0.22200543995813887,0.0,0.0,81.17305948594216,9.477147543206968,1.0211131024264373,0.21496656866723543,1.5221491215480645,2.755293196310924,3.6809396711002447,0.09913189570499911,0.05619941509295951,0.0,0.0
29,1.0,2.5999999999999996,1030.0,q,9.5207032188588,9.325792006202882,-,-,-,-,-,-,-,-,2544.569134574543,23.6110700171821,0.07174212299787541,0.0,0.13488531922689617,-837.7139809991081,6.841251792037243,4.049069532309182,63.46861279700512,41.718119554,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.0,2.55,1020.0000000000001,system,100.0,100.0,-8.90649597315223,1.6739368600447095,0.0,1.0,0.191445829261984,0.028047132513958767,0.009821750031421024,0.0646272899739252,2370.156161266934,26.544077001642012,0.27686420781878457,2.389586875659245e-5,0.14947784263284833,-849.3592605783762,3.261804961860173,0.9202677967999472,22.540614531450355,2.0072682301054474,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
30,1.0,2.55,1020.0000000000001,liq,89.7198881667854,89.93042552699542,-,-,-,-,-,-,-,-,2351.6135562175846,93.76244202315644,0.3009868327843804,2.670607420719798e-5,0.5274296212351122,-2965.8362017617746,2.897223688218174,3.0555896122293964e-9,19.73922102175865,2.1956140688120263e-17,85.26512464519811,5.9255300712029735,1.1597095409487528,0.34270600393312517,1.35302593024994,1.8647215073384102,3.786151385800745,0.07911480488081687,0.22391611044709955,0.0,0.0,81.01503148517773,9.554793008455198,1.0285407077209308,0.21841929902191481,1.5374363397555388,2.7779801141537925,3.711195189719408,0.09994476873059215,0.05665908726490772,0.0,0.0
30,1.0,2.55,1020.0000000000001,q,10.280111833214598,10.069574473004572,-,-,-,-,-,-,-,-,2544.368604224648,23.612930885974492,0.07159588335525768,0.0,0.13433324556899606,-838.5487125537738,6.840697986183451,4.049908352524737,63.421284782973785,41.732117254,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0,2.5,1010.0000000000001,system,100.0,100.0,-9.061503150214888,1.670352200946856,0.0,1.0000000000000107,0.2009763551997394,0.02890453630132702,0.00964329287436805,0.06562650015347275,2372.1071945097956,26.51512005776469,0.2749381595612079,2.3906909641101136e-5,0.14875517707980213,-850.3932094474204,3.2858207218317665,0.9547512179212149,22.72767606739285,2.162294047768898,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
31,1.0,2.5,1010.0000000000001,liq,88.94092429575437,89.16692475306631,-,-,-,-,-,-,-,-,2352.223135232461,93.66427072706203,0.3009568696871236,2.696526440120306e-5,0.5248824686889855,-2966.352150033381,2.894593839418967,3.0453852653747698e-9,19.70850963797373,2.1815391006070773e-17,85.14734470313124,5.981254928533714,1.175897924538376,0.3342726369427594,1.3520420494315835,1.8819085099351933,3.82138479043672,0.0798596275240672,0.2260348295263488,0.0,0.0,80.8647698869677,9.64007608595741,1.0424037154815233,0.21294340556434224,1.5355900628109538,2.8022555037207173,3.7439553824887577,0.10083786880363231,0.05716808820496268,0.0,0.0
31,1.0,2.5,1010.0000000000001,q,11.059075704245624,10.83307524693368,-,-,-,-,-,-,-,-,2544.1679415367344,23.614793276465207,0.07155279888593213,0.0,0.13377748541643086,-839.3826813976385,6.840160472066591,4.050747236581355,63.37452221044201,41.746114954,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
