point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[kJ/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
32,1.0,2.8928571428571432,1090.0,fsp,12.825905436098086,12.487799878075474,-,-,-,-,-,-,-,-,2649.6732634929945,102.88539117082735,0.33816733255158554,2.590866974635792e-5,0.6379406086337764,-3785.6349479566125,6.454084076055782,3.492363076796715,67.28333365945588,32.31700455502284,58.74690049241585,20.626549753792077,16.253099507584157,0.0,0.0,0.005577082796855105,4.367873163411066,0.0,0.0,0.0,0.0,51.78796391426281,30.858184418733263,13.373902537284138,0.0,0.0,0.007708536791027796,3.972240592928753,0.0,0.0,0.0,0.0
32,1.0,2.8928571428571432,1090.0,spn,1.6807963252873297,2.228952794534593,-,-,-,-,-,-,-,-,4255.857432920894,46.978758710858415,0.20430015655105455,4.0212058060804185e-5,0.41467847333853647,-1451.7483880345194,7.738150065215351,4.416301504064713,144.16294787300296,83.00504736852095,0.0,1.3914240433265697,0.0,23.163122637480697,46.47835526415299,0.0,0.0,18.651240306812163,10.315857748227598,0.0,0.0,0.0,2.3373303380544197,0.0,15.379170740063024,55.0184421934766,0.0,0.0,24.54576317432559,2.719293554080362,0.0,0.0
32,1.0,2.8928571428571432,1090.0,opx,3.9728258755982653,4.034302112512756,-,-,-,-,-,-,-,-,3321.125906487185,65.8549362971566,0.2692341088653872,3.974876901546029e-5,0.4913683761220801,-2671.0532052492617,6.993207445705396,4.328519519464209,79.45298464437295,62.224884760272175,47.64255089497471,2.0210079094796285,2.537272335303135,33.68024184055269,13.053034549829004,0.0,0.0636128916103601,0.12210975934938714,0.8801698189010804,0.0,0.0,51.72632620817465,3.723784533022906,2.571353541598282,24.528271866590355,16.94825398815834,0.0,0.0712497612023738,0.17626867310540748,0.2544914281476832,0.0,0.0
33,1.0,2.857142857142857,1080.0,system,100.0,100.0,-8.441083736692656,1.2772005233692272,0.1068560605766432,0.6068908650875836,0.43603617567432484,0.1257255965006976,0.07027866488663441,0.11782177598641563,2768.4702047697997,22.15785605320616,0.2583867260465938,0.00010217462947973674,0.14934912784020182,-753.224762508876,3.78317441565872,1.5149628307775698,31.151543282604646,6.3539502368565035,52.45469772333049,8.579355864815323,10.177033075772313,9.574645366159114,10.283797964745354,0.176247467036761,3.626724062233565,0.9809227204580208,1.307189617212633,0.0,2.8393861382364345,51.549357659664366,14.308478475883499,9.335511887660239,6.31155961535508,12.086185449347497,0.27157058782512516,3.676842533938416,1.2816864573796902,0.34211137754031756,0.0,0.8366959554057831
33,1.0,2.857142857142857,1080.0,cpx,9.349160546969078,9.68479972161524,-,-,-,-,-,-,-,-,3272.8753657554857,68.01482792873104,0.2621372539406308,3.9889454539437756e-5,0.4893869552432835,-2793.32272174809,7.1227704411226815,4.138287102783359,91.31310890729142,56.04936572098971,49.25422856828207,1.2201594431013845,17.936296450378652,21.13751392700128,8.418959741812955,0.012588572030786184,0.922238370387133,0.21818053342892393,0.879834393576788,0.0,0.0,52.50461305316535,2.207346076520774,17.846982385952007,15.114123606259977,10.732705730058557,0.0210402738837524,1.0141887202583486,0.3092274735409119,0.24977268036031472,0.0,0.0
33,1.0,2.857142857142857,1080.0,fsp,13.0167391421721,12.688831123839972,-,-,-,-,-,-,-,-,2646.7078993834016,102.88967586688213,0.3379374806973296,2.6054557622878206e-5,0.635680262858942,-3783.8304855204433,6.433182003874737,3.482318283463462,66.74232386216191,32.095410870584885,59.208278822150284,20.395860588924865,15.79172117784973,0.0,0.0,0.006620900467139302,4.597518510607996,0.0,0.0,0.0,0.0,52.25099187824813,30.545978396533474,13.008273248764368,0.0,0.0,0.009161153089996682,4.185595323364052,0.0,0.0,0.0,0.0
33,1.0,2.857142857142857,1080.0,liq,72.22348791802634,71.49360936242364,-,-,-,-,-,-,-,-,2653.356680300247,63.99665268127364,0.24636718884211287,0.00012905814342404433,0.42731046863838057,-2073.558104901403,2.773736667957184,2.101386608049256e-9,20.413905029655584,1.1716760557752803e-17,53.916823469346944,8.398897734102915,8.92468135499304,7.736687312432299,10.619425955269977,0.24326950336176661,4.195063287133878,0.7545530670314937,1.2462380168634446,0.0,3.9643602994642335,53.05562141878444,14.025853682660747,8.197433609333492,5.106663894068425,12.496977777569692,0.3753321402413716,4.258604149151677,0.9871997322199523,0.32658645002495745,0.0,1.1697271459452612
33,1.0,2.857142857142857,1080.0,spn,1.8066802189458597,2.4482970887402056,-,-,-,-,-,-,-,-,4341.185368952882,46.9556201291692,0.20440411100196448,4.090835451948956e-5,0.4180309963025658,-1393.802946414707,7.631507184155059,4.336130116658458,143.9994457821193,81.62307318245297,0.0,1.400398964961352,0.0,19.450552891669865,50.64365954532065,0.0,0.0,16.82235232211523,11.683036275932903,0.0,0.0,0.0,2.3422349268223153,0.0,12.858367733566304,59.68987891631281,0.0,0.0,22.043148455816834,3.0663699674817417,0.0,0.0
33,1.0,2.857142857142857,1080.0,opx,3.6039321738866406,3.6844627033809494,-,-,-,-,-,-,-,-,3333.734667094711,65.8994164739861,0.2695857236339347,3.974562028223516e-5,0.49053799747838694,-2662.8165643163384,6.975947452154203,4.307247113503152,79.76740038075943,61.84870468479433,47.69886674729906,1.9625801070800586,2.5483378546436235,32.90613906557466,13.834585432424307,0.0,0.06645967829587023,0.11002791083783259,0.8730032038445902,0.0,0.0,51.581452952405925,3.6017437027109924,2.5722939529352096,23.86918338596942,17.89157232246426,0.0,0.07414218707339051,0.15819636832780343,0.25141512811299793,0.0,0.0
34,1.0,2.821428571428571,1070.0,system,100.0,100.0,-8.680140503061294,1.1752677855072664,0.12588881920139788,0.6125103331830755,0.4189422405378582,0.12152964225563977,0.06690134916991304,0.12305535218135585,2756.4520108903075,22.25860885077054,0.25744149905901226,0.00010599108935278812,0.1493019594138572,-752.7131548418056,3.768667685936893,1.5080261982810836,30.79140321715328,6.268566085927745,52.88702379252458,8.525662175488014,9.805735079918406,9.028021327777376,10.388427500550874,0.19607770973905045,3.7949492315628817,0.913695124989633,1.2889198178778183,0.0,3.1714882395713873,51.99309544696884,14.224092542081449,8.99818220817524,5.953388783684978,12.213586374785944,0.3022356923069081,3.84878954896155,1.1942795239022153,0.337452388394254,0.0,0.9348974907386124
34,1.0,2.821428571428571,1070.0,liq,72.39014879624179,71.4886199400448,-,-,-,-,-,-,-,-,2633.335634556503,64.35688854422776,0.24537239463184712,0.0001342692966374198,0.42712899943761934,-2074.3785349316804,2.7594341767972503,2.1101733820753967e-9,20.051473559612866,1.1725800396664215e-17,54.5042255167848,8.349661291683995,8.490961771461954,7.283933916843415,10.457716839304709,0.2703111412227045,4.376212663395469,0.6901881046292153,1.1527863730877952,0.0,4.424002381585945,53.70839596639274,13.963065346166736,7.809927022629533,4.814521477194981,12.323831056666057,0.4176350446499956,4.448689303214487,0.904248113539044,0.3025177781144754,0.0,1.3071688914319364
34,1.0,2.821428571428571,1070.0,cpx,9.300441337345585,9.682831017975507,-,-,-,-,-,-,-,-,3279.80160297111,68.0105492861419,0.26278634220873953,3.984281815205359e-5,0.4880194442724078,-2788.461369771046,7.1052339934168645,4.112195201753668,91.62940567457952,55.461935034234365,49.40055023748072,1.1340134007379432,17.789270128377854,20.737692293560148,8.86287380957992,0.013976963868982676,0.9786807184290117,0.20596817270165874,0.8769742752637552,0.0,0.0,52.5659011408337,2.0478135729843574,17.668860364212993,14.801573155570003,11.278302583208278,0.02331879739086966,1.074323331860896,0.2913939804480343,0.24851307349086366,0.0,0.0
34,1.0,2.821428571428571,1070.0,spn,1.8868116043139638,2.6112082038097157,-,-,-,-,-,-,-,-,4422.901068258998,46.92765351373667,0.20408931300467956,4.1607062253998956e-5,0.4210492314079185,-1338.398062819754,7.53262066075917,4.261980637287886,143.83746970972697,80.33969336389717,0.0,1.4162242515879508,0.0,16.016399143023527,54.50432623226143,0.0,0.0,15.084649995684282,12.978400377442808,0.0,0.0,0.0,2.359983663411205,0.0,10.549140395013332,64.00367196562019,0.0,0.0,19.693387972100627,3.393816003854666,0.0,0.0
34,1.0,2.821428571428571,1070.0,fsp,13.077377100027142,12.772174402168144,-,-,-,-,-,-,-,-,2643.77317404837,102.8936124362998,0.33613994249474094,2.6204892193412684e-5,0.6334081815724831,-3782.034629393345,6.412138122003525,3.472356730553287,66.19787786537196,31.876663882833974,59.66653626368297,20.166731868158514,15.333463736317029,0.0,0.0,0.00782816129019522,4.825439970551292,0.0,0.0,0.0,0.0,52.71183510520131,30.23519234244274,12.644325296173955,0.0,0.0,0.010843214595546873,4.397804041586442,0.0,0.0,0.0,0.0
34,1.0,2.821428571428571,1070.0,opx,3.3452211620715073,3.445166436001848,-,-,-,-,-,-,-,-,3346.1929578434642,65.94159571718549,0.26884317992145235,3.974406234653487e-5,0.489664598437291,-2654.6180976804467,6.9565303567498855,4.283575295407488,80.0675651881029,61.39935251083932,47.77674235223409,1.896748516281745,2.545228443411243,32.15334053377851,14.607335386525211,0.0,0.06859761854307925,0.10046181279905075,0.8515453364270721,0.0,0.0,51.4618720462653,3.4671984698778426,2.559021268353586,23.23112645161282,18.81641555727089,0.0,0.07622540372557539,0.14387263221585542,0.2442681706781307,0.0,0.0
35,1.0,2.7857142857142856,1060.0,system,100.0,100.0,-8.935278522924893,1.0593035778381836,0.14655620051914128,0.6180507097820288,0.40566085871066904,0.11741613980335201,0.06361954481482014,0.12823038881751492,2742.049846134058,22.3704148402156,0.256195915156197,0.00011036232318733056,0.1492849481475106,-752.5424445947383,3.7468011359126088,1.4962524330798426,30.30922136012513,6.138822617966245,53.36251289317181,8.47362558155695,9.418223641833803,8.512201177222229,10.41395193893975,0.21791670555552997,3.9660242234077763,0.847697108996095,1.2486448240473187,0.0,3.5392019052687558,52.4953797874952,14.146662165200151,8.64832275512793,5.616966201415925,12.251724624249324,0.33612151530407713,4.02496232560684,1.1087500273258692,0.3271250403477617,0.0,1.0439855579269095
35,1.0,2.7857142857142856,1060.0,liq,72.74953537975331,71.68685809318671,-,-,-,-,-,-,-,-,2612.2925452112177,64.68158350080284,0.24412098083106568,0.00013994793681779293,0.42666247218061265,-2074.1656441393325,2.7438870220703073,2.1192494194849965e-9,19.667731113900366,1.1732375566739604e-17,55.093254552210645,8.311865438472408,8.056351067114083,6.838702553958329,10.238254935761127,0.29928494819275464,4.558070161745883,0.6351826950487085,1.049726650268316,0.0,4.919306997227734,54.37504601166104,13.921935443835046,7.421943995987985,4.527412294684076,12.084369523001167,0.463134424917109,4.640917656878641,0.8335045959372515,0.27591003151930865,0.0,1.4558260215783678
35,1.0,2.7857142857142856,1060.0,spn,1.9054591654404884,2.6853321203258966,-,-,-,-,-,-,-,-,4489.80032529268,46.9033423645103,0.20526571578900926,4.212134374861148e-5,0.4231970933644914,-1293.7023436207758,7.456572247043313,4.202825952491701,143.89275019754416,79.3066924780405,0.0,1.4219154227361603,0.0,13.29412573474977,57.5637375105007,0.0,0.0,13.724716173525806,13.995505158487564,0.0,0.0,0.0,2.3623888311437478,0.0,8.72996730554036,67.39435880115713,0.0,0.0,17.86443220518311,3.6488528569756644,0.0,0.0
35,1.0,2.7857142857142856,1060.0,cpx,9.174859513522481,9.607154946972752,-,-,-,-,-,-,-,-,3286.9023608770085,68.00533547222122,0.2616110799438404,3.983821662640226e-5,0.48664618448490116,-2783.472937328676,7.085895599732373,4.085380914837023,91.8890811732854,54.859508809998545,49.54762749932164,1.0512012827029777,17.63360548592271,20.339295483626397,9.315903463116621,0.01540020749464032,1.032250416645088,0.1976528924368725,0.8670632687330562,0.0,0.0,52.6218458682308,1.8946500220612215,17.480844734898536,14.489528122256482,11.83218747562092,0.025644295075185265,1.1309669896509609,0.2790965837932575,0.24523590841264353,0.0,0.0
35,1.0,2.7857142857142856,1060.0,fsp,13.00376746190324,12.73339847400706,-,-,-,-,-,-,-,-,2640.887320614167,102.8970762135169,0.3351749730281607,2.6369587220729895e-5,0.631122866942033,-3780.277706022172,6.391418947955001,3.4625456568790383,65.66462342253728,31.662185488772188,60.11925295040622,19.940373524796897,14.880747049593786,0.0,0.0,0.009200874942757366,5.050425600260349,0.0,0.0,0.0,0.0,53.16803191370667,29.927483591531374,12.28400047667169,0.0,0.0,0.012758132726440835,4.607725885363837,0.0,0.0,0.0,0.0
35,1.0,2.7857142857142856,1060.0,opx,3.1663784793804766,3.287256365507589,-,-,-,-,-,-,-,-,3358.7179907930413,65.98293473338234,0.26818941441050487,3.9764915619205666e-5,0.48877483234012387,-2646.294891863044,6.935966151651228,4.25847648965527,80.36784219349124,60.909081211115506,47.86482897487875,1.828335421592368,2.5331223828080107,31.403522440546737,15.384919531830175,0.0,0.07019004995103022,0.09266681667556335,0.8224143817173698,0.0,0.0,51.351452740887126,3.328832929338552,2.5367079864993105,22.59902535292233,19.739143325107268,0.0,0.0776843296103347,0.13218086796130518,0.23497246767378122,0.0,0.0
36,1.0,2.75,1050.0,system,100.0,100.0,-9.192787568643974,0.9430658233898583,0.16853342960399692,0.6240206891529713,0.39447322145438835,0.1133141609383852,0.06037238408632223,0.13318413760582323,2725.4986872012337,22.49403723761523,0.25539920074708733,0.00011514928914343756,0.14928790866428807,-752.6941593029309,3.7202217512322924,1.4804001935285127,29.756822690647354,5.973161312679744,53.85999634424559,8.426920415151356,9.026019347637899,8.028726117152168,10.367582418104574,0.24131604214222194,4.136342602044389,0.7863836029069845,1.1912675128326313,0.0,3.9354455977821874,53.033413477794966,14.081601725062171,8.295787190968303,5.302797305378846,12.20836785296526,0.37255503246578364,4.201664898743902,1.0294987962933002,0.31237956698341285,0.0,1.161934153344058
36,1.0,2.75,1050.0,liq,73.23926560274191,72.02786024088427,-,-,-,-,-,-,-,-,2590.6726919410285,64.95478265375286,0.24332468436199736,0.0001459569654865814,0.4257901520075047,-2072.3890635718926,2.7275750016449782,2.129172440370377e-9,19.273737962011914,1.1744491542373885e-17,55.68330572220572,8.278025308206164,7.62431805602739,6.397389746855049,9.98176474655279,0.32951670165301766,4.732424937881395,0.5861305915266848,0.9482614462638215,0.0,5.4388627428279825,55.05662056169061,13.890286165742898,7.036612354206005,4.24289683938905,11.802899767054312,0.5108377120581109,4.8271403103536334,0.770525580790092,0.24969088739208506,0.0,1.6124898213232188
36,1.0,2.75,1050.0,fsp,12.88619161115532,12.658158650134697,-,-,-,-,-,-,-,-,2638.050401229724,102.90007458612715,0.3349329320611042,2.6507780523454282e-5,0.6288238971996102,-3778.5617683426635,6.371082905542259,3.452887425976505,65.14433832877579,31.45197540393179,60.56639897546005,19.71680051226997,14.433601024539943,0.0,0.0,0.010747853201041843,5.272451634528986,0.0,0.0,0.0,0.0,53.61951608555403,29.62289384737921,11.927348649323262,0.0,0.0,0.014918798282476243,4.815322619461015,0.0,0.0,0.0,0.0
36,1.0,2.75,1050.0,spn,1.8755904241463592,2.683412323411401,-,-,-,-,-,-,-,-,4540.621446006477,46.88583159031932,0.20545579872291764,4.2477292012820866e-5,0.42446347316203203,-1260.6181336055392,7.400336682229701,4.158684421340989,143.96240772966522,78.5284864629981,0.0,1.4115027481816649,0.0,11.282217376653435,59.820524695137756,0.0,0.0,12.766026216471907,14.719728963555237,0.0,0.0,0.0,2.3393650709948606,0.0,7.390706494464716,69.8656070279582,0.0,0.0,16.576018947659364,3.828302458922867,0.0,0.0
36,1.0,2.75,1050.0,cpx,9.003376186278597,9.487936424199358,-,-,-,-,-,-,-,-,3294.2874238739073,68.00085248714116,0.2615678951448543,3.980599383071945e-5,0.48528405912486944,-2778.2833239146316,7.0672273749389225,4.0587883045847,92.17642233226704,54.26930863235809,49.68804974465753,0.9741541609916052,17.47834408465306,19.925581826297293,9.785202592551318,0.016856390696983446,1.0839549310224577,0.19138849253761098,0.8564677765921446,0.0,0.0,52.663065252473984,1.7521923314291636,17.29149519419124,14.165774246402968,12.402831762027224,0.028011718296480782,1.1851874821423711,0.2696982550240711,0.24174375801249826,0.0,0.0
36,1.0,2.75,1050.0,ol,0.10886372683913642,0.11978269710786552,-,-,-,-,-,-,-,-,3541.2160482505524,46.23448051761926,0.18861356865588938,4.0175838691830904e-5,0.3544949021594448,-1748.1029690180685,7.126135371789067,4.004475045809829,104.11427132430045,56.78630452083274,33.333333333333336,0.0,0.17469160221019514,42.23039515211148,24.261579912345,0.0,0.0,0.0,0.0,0.0,0.0,36.69539086120705,0.0,0.1795076170272224,31.184087471752896,31.941014050012832,0.0,0.0,0.0,0.0,0.0,0.0
36,1.0,2.75,1050.0,opx,2.886712448838672,3.022849664262418,-,-,-,-,-,-,-,-,3371.4492337695374,66.02461468552949,0.2692446865084041,3.978497102430748e-5,0.4878877050526738,-2637.737535933903,6.915304603727421,4.2328711980159985,80.6849824743189,60.406925420443926,47.9539208027686,1.7604145263273359,2.5168067810354215,30.643935625912167,16.176214762238548,0.0,0.0714314535249656,0.08578991586847258,0.7914861323244619,0.0,0.0,51.238528957591626,3.1921800380264904,2.5101546984476246,21.963026955289532,20.67027638781369,0.0,0.07873787077993886,0.12187563885639598,0.22521945319469902,0.0,0.0
37,1.0,2.7142857142857144,1040.0,system,100.0,100.0,-9.434609744716314,0.8446615757638054,0.19167724042717296,0.6320263673192567,0.38614623272329346,0.10899300278091181,0.057076751907818274,0.13725950902401307,2706.8041790731204,22.632369780868267,0.25347754870124933,0.00012016310440632875,0.14928557549387145,-753.1021942651184,3.6919401851580824,1.4599346202710164,29.202474731605346,5.769307046921494,54.36632182272278,8.38520946419392,8.636915545224145,7.573318380132033,10.265590287027218,0.2657418620174002,4.301384226786019,0.7306552192092005,1.1237729984249,0.0,4.351090194262385,53.59211852507377,14.027645830754931,7.947082610467538,5.007630900167807,12.101849540698728,0.41072574513804283,4.374222395407044,0.9576164476850236,0.29501196149476405,0.0,1.2860960431123585
37,1.0,2.7142857142857144,1040.0,liq,73.81223406929021,72.44794830395514,-,-,-,-,-,-,-,-,2567.8406321792086,65.19546132009152,0.24178426408285442,0.00015208913603220032,0.42445065287744627,-2069.7525185554637,2.7108769191126267,2.1432258842424238e-9,18.870685055248394,1.1795163303309399e-17,56.34015802213687,8.231996436503307,7.190551461529755,5.957079578875637,9.664212799206181,0.3603425676444236,4.886838860790864,0.5428922962073529,0.8536562519294624,0.0,5.97227172517615,55.82551030383309,13.84266527441681,6.650509538390695,3.9593433488479386,11.451911249045684,0.559823581737482,4.995331424724885,0.7152147329472764,0.2252618906594212,0.0,1.7744286553966961
37,1.0,2.7142857142857144,1040.0,spn,1.8217908220115673,2.640606817920313,-,-,-,-,-,-,-,-,4580.560572006959,46.8706939830881,0.20491001767145547,4.2742192384616076e-5,0.425115832233374,-1235.134819450453,7.357191919446014,4.1255148440816045,143.9904222420113,77.96055796183222,0.0,1.385451743569762,0.0,9.75808237079163,61.53990074544801,0.0,0.0,12.03716404790195,15.27940109228866,0.0,0.0,0.0,2.2923915577046095,0.0,6.381710456267867,71.75482902933497,0.0,0.0,15.603779535653103,3.967289421039444,0.0,0.0
37,1.0,2.7142857142857144,1040.0,fsp,12.870267591333336,12.687593513845618,-,-,-,-,-,-,-,-,2635.27324814232,102.90254656024192,0.3337675191560669,2.6668886572590237e-5,0.6265101622305519,-3776.9059865962217,6.350845927987711,3.4434238007744966,64.62661727737176,31.246876237020466,61.006514639128895,19.49674268043555,13.993485360871102,0.0,0.0,0.012488267467311066,5.4907690520971375,0.0,0.0,0.0,0.0,54.064769222068655,29.322439720437654,11.57556287438448,0.0,0.0,0.017352470307331634,5.019875712801867,0.0,0.0,0.0,0.0
37,1.0,2.7142857142857144,1040.0,cpx,8.841729743098533,9.381067657149666,-,-,-,-,-,-,-,-,3301.6934248467687,67.99782651022215,0.2613346163396866,3.978175415898965e-5,0.48391382966085805,-2773.1907848680994,7.049558730522429,4.033702855756524,92.45379913785973,53.72105711128321,49.816938433981775,0.9025099789681914,17.336975753948046,19.503437955838077,10.251982121595661,0.018359830487301637,1.13409461572832,0.1861274366427798,0.8495738728098606,0.0,0.0,52.69040394944191,1.619967902164698,17.11614342461854,13.836963312515852,12.967587372156842,0.030446974264645862,1.2374436479829822,0.26174176259974474,0.23930165425481292,0.0,0.0
37,1.0,2.7142857142857144,1040.0,ol,0.6609534833159908,0.737124945248121,-,-,-,-,-,-,-,-,3569.621937354872,46.27674187932898,0.188983335036525,4.00112819654795e-5,0.3548291640674864,-1733.7726615552185,7.088314482467286,3.9712028998341644,104.29340226666372,56.29455310481876,33.33333333333333,0.0,0.17330490983281038,40.68413781869671,25.809223938137155,0.0,0.0,0.0,0.0,0.0,0.0,36.37013618779291,0.0,0.17650423478090702,29.7760044686595,33.67735510876668,0.0,0.0,0.0,0.0,0.0,0.0
37,1.0,2.7142857142857144,1040.0,opx,1.9930242909503806,2.105658761881137,-,-,-,-,-,-,-,-,3383.948286785674,66.0645416494255,0.26859250203882457,3.9809417326074886e-5,0.4869640358478705,-2629.335321390142,6.894873640877362,4.208232370867245,80.96769548982829,59.92708362086218,48.039496611853124,1.6928600818635164,2.4972490892497285,29.90434229612573,16.952000219417958,0.0,0.07243276771548175,0.07941180374670354,0.7622071300277548,0.0,0.0,51.128326447433736,3.0576241269786046,2.4808646673404633,21.348752717476867,21.576496506973868,0.0,0.07952796280862026,0.1123715373186525,0.2160360336691818,0.0,0.0
38,1.0,2.678571428571429,1030.0,system,100.0,100.0,-9.672204622870199,0.7526819402276779,0.21587409288713244,0.6403432950998134,0.37911300240928664,0.10476600582723966,0.05388919007126556,0.14092592262244116,2687.8596504329776,22.76772413556253,0.2518736504573338,0.00012526519594052463,0.149239643137892,-753.7636282609051,3.66644755323164,1.4433235031529188,28.66672384561248,5.599302817222862,54.88855398948769,8.344243751105457,8.25448177018441,7.142861507531031,10.112524622202582,0.2906826768579907,4.455673085955718,0.6808237804247116,1.0523374361094733,0.0,4.777817380140918,54.17906901886508,13.977729555953813,7.605322627982505,4.729302572186853,11.937302214457972,0.44987294738370703,4.53716648469584,0.8934959687407333,0.27662716598359355,0.0,1.4141114437499107
38,1.0,2.678571428571429,1030.0,liq,74.26600601746154,72.75482890431792,-,-,-,-,-,-,-,-,2544.8132084074737,65.3690102491496,0.24030599374353276,0.00015846033810696275,0.42264142232796287,-2065.2489468977387,2.6934498593703897,2.1576521280644144e-9,18.461785497115127,1.1847282984817829e-17,56.98063186952713,8.190376932906277,6.764856250929424,5.529469476092158,9.316817909557733,0.3920284800269516,5.031760538961505,0.5039250065914047,0.7659203872099942,0.0,6.524213148197422,56.594877897516014,13.805548253047029,6.271717960490044,3.683905266063242,11.066602795299543,0.6105039298812496,5.155745592325181,0.6654629926307111,0.2025925891159714,0.0,1.9430427236310241
38,1.0,2.678571428571429,1030.0,fsp,12.861406989177071,12.728184765583647,-,-,-,-,-,-,-,-,2632.5394717270146,102.90461338381091,0.3329186483621376,2.6799502338423793e-5,0.6241822517670164,-3775.286145548521,6.330821268993362,3.434097215797002,64.1162000280317,31.045600348473148,61.441749126682524,19.27912543665874,13.558250873317485,0.0,0.0,0.014431484416810135,5.706443078924448,0.0,0.0,0.0,0.0,54.50592936556714,29.024677987098592,11.226953525924923,0.0,0.0,0.0200729943293255,5.222366127080019,0.0,0.0,0.0,0.0
38,1.0,2.678571428571429,1030.0,ol,1.110398715552141,1.255445787515482,-,-,-,-,-,-,-,-,3597.8857519069275,46.318883201857034,0.18889067498165873,3.983323790141435e-5,0.3551435889525607,-1719.4540825313,7.050581471528859,3.938278664937515,104.44895227634102,55.803347763680605,33.33333333333333,0.0,0.17179971732264268,39.142812084027575,27.352054865316443,0.0,0.0,0.0,0.0,0.0,0.0,36.051594362084096,0.0,0.17343879858959022,28.39702708363144,35.37793975569489,0.0,0.0,0.0,0.0,0.0,0.0
38,1.0,2.678571428571429,1030.0,cpx,8.702604146496736,9.299637030843352,-,-,-,-,-,-,-,-,3309.2101372516495,67.9956011611001,0.26169589402688603,3.9749198162474435e-5,0.4825400955713738,-2768.1162125522737,7.03327398454297,4.009788821618035,92.75407513497092,53.20682542978703,49.93479816192699,0.8384794412700967,17.204925302833598,19.069614956043228,10.721902914101609,0.019891778517710602,1.1828816771679402,0.18227270248360802,0.8452330656552173,0.0,0.0,52.70169930611548,1.501805330110839,16.949316612524225,13.50014292028976,13.532874018675834,0.0329166715323725,1.2879063145061442,0.2557708724702026,0.23756795377514717,0.0,0.0
38,1.0,2.678571428571429,1030.0,spn,1.75074638453483,2.566396582065751,-,-,-,-,-,-,-,-,4610.789510781139,46.8610125690128,0.20529508852677303,4.287814620012108e-5,0.42525669498281693,-1216.7147180438628,7.328459425471023,4.100654195431784,144.2523819184825,77.53210778048415,0.0,1.3500359277821878,0.0,8.629104118777017,62.808277684291426,0.0,0.0,11.550400932161866,15.66218133698751,0.0,0.0,0.0,2.230438091759026,0.0,5.634894323134345,73.12378738734775,0.0,0.0,14.95030786736191,4.060572330396972,0.0,0.0
38,1.0,2.678571428571429,1030.0,opx,1.3088377467776782,1.3955069296738407,-,-,-,-,-,-,-,-,3396.3568376524513,66.10301491678668,0.26872410503349525,3.9799556463809415e-5,0.48601461590690936,-2620.9820954093984,6.875215860210944,4.1841250668241825,81.26142510975777,59.45968826612718,48.12183487505316,1.627776141850968,2.4733374291835544,29.175246881958035,17.7213325481854,0.0,0.07320271451609763,0.07364597616736092,0.7336234330854278,0.0,0.0,51.01718971389517,2.9286598599259106,2.447573846827376,20.747416009785763,22.468163579273142,0.0,0.08006140127886475,0.10380816364980265,0.207127425363951,0.0,0.0
39,1.0,2.6428571428571432,1020.0000000000001,system,100.0,100.0,-9.904781312980067,0.6679700615910198,0.24100654278691466,0.6489234923841709,0.37347082198523435,0.10063961601779908,0.050827630795737835,0.14413969706797974,2668.455582654117,22.90311083581021,0.25005450427266185,0.0001305346490835548,0.14917022425871423,-754.5951676599317,3.640699891981766,1.4278335950342507,28.1159616631968,5.440203812344032,55.41978319289211,8.304803391470122,7.876512950521657,6.7308053202173115,9.915555698945237,0.316332013265982,4.601398603175162,0.635768989940504,0.979669321013987,0.0,5.2193705185579375,54.78821079184729,13.933221900292947,7.268325494616866,4.4633860015609965,11.72293082968719,0.49032769012941296,4.6928189544199626,0.8356602968356086,0.25792406345134206,0.0,1.547193977158381
39,1.0,2.6428571428571432,1020.0000000000001,liq,74.69599408096383,73.0441175659798,-,-,-,-,-,-,-,-,2521.7521070747584,65.47523650752399,0.23843217862274668,0.0001650124530347564,0.4203823470489597,-2058.9466781462947,2.675469595243505,2.1723285088542836e-9,18.051048462234895,1.1900176311782756e-17,57.60057012541107,8.152516976403493,6.349225682842564,5.116701498396242,8.943704447560528,0.42440506100351066,5.166605702481637,0.4690229485346224,0.6856091051391636,0.0,7.091638452227185,57.36053006483731,13.777740115197663,5.90180993572055,3.4178388152048393,10.651252040864934,0.6626556525289432,5.307785219870468,0.6209957081527315,0.18182475418804522,0.0,2.1175676934345335
