point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[kJ/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
4,1.0,3.847457627118644,1270.0,liq,96.90916771627658,96.97959369882928,-,-,-,-,-,-,-,-,2769.3713525087765,64.07277155755068,0.267421664132331,8.442360894795649e-5,0.4663615129245343,-2185.2664217804,2.961568404406068,2.135929824391287e-9,24.289844340345756,1.263441550158116e-17,49.92491501628123,9.264257389873757,12.599627276755179,15.651112841495815,8.041759000277453,0.07964587487227776,2.1383793608407684,0.7904241558725853,0.4688199675449196,0.0,1.04105911618601,49.26373968939285,15.513884644716743,11.605018080105145,10.35929945261087,9.489819340030534,0.12322371797032776,2.176789552762187,1.0369990983408346,0.1231987216870186,0.0,0.30802770238350424
4,1.0,3.847457627118644,1270.0,ol,3.0908322837234214,3.020406301170709,-,-,-,-,-,-,-,-,3218.0545536382688,45.97605738676468,0.1893153328319392,4.2898331817021425e-5,0.36410780200163345,-1875.5916538566585,7.4918329157766514,4.334314964246538,100.0144929428216,60.45529388176222,33.333333333333336,0.0,0.1990745810741055,58.88257473204583,7.585017353546733,0.0,0.0,0.0,0.0,0.0,0.0,40.60736373601732,0.0,0.2263705582256046,48.115828079187835,11.050437626569236,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,3.7966101694915255,1260.0,system,100.0,100.0,-7.581174913038909,-0.047999099006068933,0.007961129226831707,0.5262655315575242,0.27004371729851545,0.15889972208829145,0.12415751952051837,0.06728452544273501,2785.565414830649,21.701691474688563,0.2629449654573846,8.258429739400736e-5,0.1578075443481069,-746.4791630700871,3.15017115933506,0.6480273775234259,26.083084732815294,1.1697688974364993,49.311699999999995,8.922,12.1417,17.2545,8.0188,0.07669999999999999,2.0593,0.7611999999999999,0.4515,0.0,1.0026,49.00421023639519,15.04684825455721,11.262660641747017,11.501670465877071,9.52992866207095,0.11950876604467199,2.1111771994370843,1.0057506717282656,0.11948990966357892,0.0,0.29875519247897375
5,1.0,3.7966101694915255,1260.0,liq,96.18444287827535,96.26659421477402,-,-,-,-,-,-,-,-,2767.9789045161197,63.99575187302978,0.26650654275000446,8.44842712962039e-5,0.4637396018897998,-2184.4581710622515,2.959832897151041,2.1350946722400744e-9,24.24918582710776,1.2618189623606508e-17,50.07579359508841,9.348492425112628,12.71225645818516,15.267266321831213,8.036771257282235,0.08037031097912868,2.157828233055389,0.7976128588074518,0.47308242214886564,0.0,1.050526117509516,49.32974608488021,15.62868804729025,11.689118627256981,10.088287326855694,9.468027167868133,0.12413597707288022,2.1929036901680075,1.0446752806444275,0.12411032409744018,0.0,0.31030747386596735
5,1.0,3.7966101694915255,1260.0,ol,3.8155571217246615,3.7334057852259863,-,-,-,-,-,-,-,-,3222.8499349111976,45.96668995568406,0.18832061793518703,4.283338042688684e-5,0.3631232478466931,-1875.644535336844,7.491271670284249,4.333105813258863,100.18146276903825,60.51160510922439,33.33333333333333,0.0,0.20128814205779177,58.680429844937024,7.7849486796718494,0.0,0.0,0.0,0.0,0.0,0.0,40.5552056985852,0.0,0.2285936359291753,47.88905551825845,11.327145147227181,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,3.7457627118644066,1250.0,system,100.0,100.0,-7.685582578687928,-0.04449913491314755,0.008254019014642466,0.530184494132754,0.28091519907178375,0.1643306414278989,0.12151369397723327,0.0680525814091131,2787.6689728495335,21.68478685977714,0.26148095618642414,8.22777529760381e-5,0.15709426590863662,-747.5815946720111,3.183106452323964,0.705786523294816,26.393614147778255,1.3886344146206224,49.311699999999995,8.922,12.1417,17.2545,8.0188,0.07669999999999999,2.0593,0.7611999999999999,0.4515,0.0,1.0026,49.00421023639519,15.04684825455721,11.262660641747017,11.501670465877071,9.52992866207095,0.11950876604467199,2.1111771994370843,1.0057506717282656,0.11948990966357892,0.0,0.29875519247897375
6,1.0,3.7457627118644066,1250.0,ol,4.522746526972692,4.431160246501845,-,-,-,-,-,-,-,-,3227.708716996718,45.95749857556047,0.18957882043336366,4.2739853671660175e-5,0.36213534078227094,-1875.6564653672872,7.492485903291689,4.331800690886731,100.43988948777317,60.56633126502256,33.333333333333336,0.0,0.20347936169588898,58.47471225597558,7.988475048995205,0.0,0.0,0.0,0.0,0.0,0.0,40.5022552642004,0.0,0.23078039308645093,47.658862953582855,11.608101389130287,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,3.7457627118644066,1250.0,liq,95.4772534730273,95.56883975349815,-,-,-,-,-,-,-,-,2766.5212225048144,63.92616099518299,0.2655876102781818,8.453880797371655e-5,0.4611577129270476,-2183.94576411206,2.9581814137711837,2.1344043646854496e-9,24.20937704090165,1.2603390913818633e-17,50.22582646471901,9.432285361854754,12.824237978829023,14.890281088678641,8.027094222448246,0.0810904209377796,2.1771631842216985,0.8047598098493363,0.47732172575062853,0.0,1.059939742710878,49.396355346101565,15.742896800065436,11.772737592788237,9.823038194305562,9.441109259726824,0.12504270154250144,2.2089223228788764,1.0523064344398327,0.12501700062080529,0.0,0.31257434753036445
7,1.0,3.694915254237288,1240.0,system,100.0,100.0,-7.79119818027543,-0.04080441470682352,0.008557622834665792,0.5341170698205788,0.29225150452704907,0.1698287941226936,0.1188926393865673,0.06881726876145641,2789.75123115891,21.668445093460452,0.25999028543331915,8.198328425718233e-5,0.15638218463429604,-748.6754764380328,3.2148575704350564,0.7579890160444223,26.6958159964664,1.6028441726807123,49.311699999999995,8.922,12.1417,17.2545,8.0188,0.07669999999999999,2.0593,0.7611999999999999,0.4515,0.0,1.0026,49.00421023639519,15.04684825455721,11.262660641747017,11.501670465877071,9.52992866207095,0.11950876604467199,2.1111771994370843,1.0057506717282656,0.11948990966357892,0.0,0.29875519247897375
7,1.0,3.694915254237288,1240.0,liq,94.78701936326456,94.88574782266913,-,-,-,-,-,-,-,-,2765.020622487809,63.86465771880409,0.2647217170475542,8.459851543769987e-5,0.4586222255383558,-2183.7344185500183,2.9565000218966055,2.1338595363081725e-9,24.168747688193882,1.2590124681256392e-17,50.37467497790372,9.515393833294826,12.935216215194384,14.519550970999168,8.014350419799351,0.08180525470701758,2.1963541064515244,0.8118523428319933,0.48152611821632546,0.0,1.0692757606016945,49.46304824773316,15.856060375050951,11.855514154573388,9.563061038432632,9.410957151527112,0.12594206211409767,2.224808465022664,1.0598729309724937,0.1259153065310695,0.0,0.31482026804243174
7,1.0,3.694915254237288,1240.0,ol,5.212980636735423,5.114252177330869,-,-,-,-,-,-,-,-,3232.6691932310196,45.948565265940644,0.18875167271457252,4.2655898309587886e-5,0.36114648326225995,-1875.6058920621126,7.4916771642815085,4.330344220040991,100.60945378436699,60.61862823086203,33.333333333333336,0.0,0.20564961782035457,58.263281307382975,8.19773574146334,0.0,0.0,0.0,0.0,0.0,0.0,40.447967594191134,0.0,0.23292920625404256,47.42289046156778,11.896212737987037,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,3.6440677966101696,1230.0,system,100.0,100.0,-7.897320484840002,-0.036184775358372896,0.008872982419621601,0.5380669985944218,0.30407906172939,0.17539088995956398,0.11629980441030292,0.06955411453850897,2791.7684927925957,21.65217588721503,0.2587582840130769,8.168757858647945e-5,0.1556655651688734,-749.7694839289679,3.2458733054524016,0.8058360873485084,26.996022897784293,1.8128957304355333,49.311699999999995,8.922,12.1417,17.2545,8.0188,0.07669999999999999,2.0593,0.7611999999999999,0.4515,0.0,1.0026,49.00421023639519,15.04684825455721,11.262660641747017,11.501670465877071,9.52992866207095,0.11950876604467199,2.1111771994370843,1.0057506717282656,0.11948990966357892,0.0,0.29875519247897375
8,1.0,3.6440677966101696,1230.0,liq,94.11210922620855,94.21577245378015,-,-,-,-,-,-,-,-,2763.427079592288,63.810444737618816,0.2640403049258782,8.465264167662565e-5,0.4561196008677194,-2183.8289172391583,2.9549562275279384,2.1334689308910845e-9,24.129599464346956,1.2578262517063623e-17,50.523190119076034,9.5983640712147,13.046067320717913,14.155836373561248,7.9952934158982885,0.08251765483695944,2.215484597276402,0.8189249261620981,0.4857241273436446,0.0,1.0785973939127227,49.53096246711863,15.969198674065558,11.938333270649995,9.308863421526974,9.373833972605194,0.12683930621064432,2.240662187366152,1.0674271004078246,0.12681357258198517,0.0,0.31706602746704393
8,1.0,3.6440677966101696,1230.0,ol,5.887890773791442,5.784227546219849,-,-,-,-,-,-,-,-,3237.66122837945,45.93974137999641,0.18900951911527059,4.2569705578589355e-5,0.3601519980069539,-1875.532032878275,7.491810873413866,4.328838360528749,100.82759594666415,60.67002075631333,33.333333333333336,0.0,0.2078005810243737,58.05004758301522,8.408818502627081,0.0,0.0,0.0,0.0,0.0,0.0,40.39335937935331,0.0,0.23504773292427655,47.18554009183149,12.186052795890916,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,3.593220338983051,1220.0,system,100.0,100.0,-8.004898406080375,-0.03155941810874522,0.009199860944727222,0.542029448922246,0.31641464007749676,0.1809918968834219,0.11372833427206477,0.07029409968304563,2793.782553791989,21.636623796001864,0.25744399446250515,8.141157234992159e-5,0.15495142614823018,-750.8530242340255,3.2759032747333627,0.8500324365558733,27.29004628542468,2.018661953216772,49.311699999999995,8.922,12.1417,17.2545,8.0188,0.07669999999999999,2.0593,0.7611999999999999,0.4515,0.0,1.0026,49.00421023639519,15.04684825455721,11.262660641747017,11.501670465877071,9.52992866207095,0.11950876604467199,2.1111771994370843,1.0057506717282656,0.11948990966357892,0.0,0.29875519247897375
9,1.0,3.593220338983051,1220.0,liq,93.45256259644576,93.55888150154871,-,-,-,-,-,-,-,-,2761.8007306389304,63.76496599248015,0.2633025703727202,8.472170234123987e-5,0.453666689912399,-2184.2357273543157,2.953396368015271,2.1332291343353757e-9,24.089945257458556,1.2568034173898598e-17,50.67041905924573,9.680557787467242,13.155762401479636,13.797806936572163,7.974105729957362,0.08322474847761917,2.234467074595074,0.8259404724865929,0.4898825374648712,0.0,1.0878332522537126,49.598711087345535,16.081115798348307,12.020153035698634,9.059434318254068,9.334578942368447,0.1277289566757546,2.256376158364883,1.0749116619377177,0.12770206263837966,0.0,0.31928797836827566
9,1.0,3.593220338983051,1220.0,ol,6.547437403554246,6.441118498451297,-,-,-,-,-,-,-,-,3242.783500469679,45.93123782993552,0.18846150733236605,4.247285748295453e-5,0.35915821868368025,-1875.3793967237723,7.49118818142893,4.327140234934495,101.02041376588588,60.718340725193244,33.333333333333336,0.0,0.20993441189442896,57.82949798063299,8.627234274139255,0.0,0.0,0.0,0.0,0.0,0.0,40.33702086053114,0.0,0.237130156661871,46.94070616971027,12.485142813096717,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,3.542372881355932,1210.0,system,100.0,100.0,-8.113306111929539,-0.02627198959102582,0.009539267773370008,0.5460074538926281,0.32928618401131987,0.18662417739762333,0.11118320325686343,0.0710150654854553,2795.754389845967,21.62135593242539,0.2563938072219746,8.114430620881878e-5,0.15423468198220197,-751.9337406532829,3.3051618315041114,0.8912182759052546,27.58030729393013,2.220583882019063,49.311699999999995,8.922,12.1417,17.2545,8.0188,0.07669999999999999,2.0593,0.7611999999999999,0.4515,0.0,1.0026,49.00421023639519,15.04684825455721,11.262660641747017,11.501670465877071,9.52992866207095,0.11950876604467199,2.1111771994370843,1.0057506717282656,0.11948990966357892,0.0,0.29875519247897375
10,1.0,3.542372881355932,1210.0,ol,7.193052430979363,7.086280613292899,-,-,-,-,-,-,-,-,3247.972152437608,45.92291912664266,0.18799175443489585,4.2384000765628425e-5,0.3581608762883957,-1875.1837120118623,7.490332065192773,4.325342683654835,101.20774986898388,60.764977158630074,33.33333333333333,0.0,0.21205212310063454,57.605193511443545,8.84942103212249,0.0,0.0,0.0,0.0,0.0,0.0,40.279877438857845,0.0,0.23918288564298346,46.692395682248765,12.788543993250409,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,3.542372881355932,1210.0,liq,92.80694756902065,92.91371938670711,-,-,-,-,-,-,-,-,2760.09673509685,63.727575767547236,0.2628308226239013,8.479510406165383e-5,0.4512516642132952,-2184.961383430763,2.95192624307855,2.1331488903525068e-9,24.051120119946923,1.2559334936068545e-17,50.81712649589862,9.762476615838226,13.265077259722514,13.446131488335473,7.947886108830604,0.0839290917031496,2.253377081287087,0.8329302624556804,0.4940271975529981,0.0,1.0970383983756427,49.667306788253114,16.192742757687157,12.10175543324206,8.815216505000285,9.289856185665975,0.1286157069180664,2.2720402875768144,1.0823738239794403,0.12858829104828365,0.0,0.3215042206288094
11,1.0,3.4915254237288136,1200.0,system,100.0,100.0,-8.218019873994864,-0.015767403744666345,0.009984357451804789,0.5502633735532466,0.3444021702776532,0.19055462653490482,0.10858376206617765,0.07192608150140119,2797.9582994952248,21.604712014394284,0.2554146872442639,8.074670419245976e-5,0.1534833531302254,-753.0587257601992,3.348329428019323,0.9467724028027742,28.024740125104024,2.508028216205261,49.311699999999995,8.922,12.1417,17.2545,8.0188,0.07669999999999999,2.0593,0.7611999999999999,0.4515,0.0,1.0026,49.00421023639519,15.04684825455721,11.262660641747017,11.501670465877071,9.52992866207095,0.11950876604467199,2.1111771994370843,1.0057506717282656,0.11948990966357892,0.0,0.29875519247897375
11,1.0,3.4915254237288136,1200.0,liq,91.6941795394539,91.80651025913427,-,-,-,-,-,-,-,-,2758.2667626313737,63.69668868767231,0.2621944521077861,8.499538580284176e-5,0.4488792939004645,-2185.191355721796,2.950157131975767,2.133557222457991e-9,24.00637370014842,1.2555813511721115e-17,50.97661032043788,9.811865706563363,13.36394371462247,13.089589830795493,7.940619217382509,0.08504494479371495,2.276253647875857,0.8440230603171756,0.5005957243819473,0.0,1.1114538328296077,49.75806068017275,16.253391253840768,12.176016008589807,8.570253175395527,9.26923110977053,0.13015533489983147,2.2921065083583483,1.0953551042643155,0.13012767977860276,0.0,0.32530314492951284
11,1.0,3.4915254237288136,1200.0,ol,7.929320856030156,7.824466836335202,-,-,-,-,-,-,-,-,3253.793198009215,45.91611412698868,0.18785043760747194,4.228843522145284e-5,0.35719709961017776,-1874.625346772762,7.4886310229593045,4.322611928197703,101.40868222141802,60.797040921571124,33.33333333333333,0.0,0.21462423425993937,57.34487210709036,9.107170325316362,0.0,0.0,0.0,0.0,0.0,0.0,40.2137756211944,0.0,0.2416868073387206,46.405110990482875,13.139426580984015,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,3.4915254237288136,1200.0,fsp,0.37649960451594766,0.3690229045305099,-,-,-,-,-,-,-,-,2680.4100659904,102.8180070873118,0.34518635504856615,2.4412292280039624e-5,0.6623143708779338,-3796.6289590614447,6.660639308537859,3.5915441878077954,72.81386603904222,34.57511778895597,54.075863077658646,22.962068461170684,20.92413692234137,0.0,0.0,0.0010421992344134684,2.036889339594904,0.0,0.0,0.0,0.0,47.15447925264235,33.980549975292504,17.031195242019127,0.0,0.0,0.001424922427207973,1.8323506076188163,0.0,0.0,0.0,0.0
12,1.0,3.4406779661016946,1190.0,system,100.0,100.0,-8.267244331733462,0.05178192266642947,0.011655722249014502,0.5573685463993729,0.38066004114537527,0.17417927906240002,0.10515235969280073,0.07506509345825828,2803.10459937826,21.567880523974473,0.25582456682744364,7.906360929366698e-5,0.15237917906788162,-754.6977281837748,3.543850718146536,1.1570685540709138,30.200091306169224,3.752817850058405,49.311699999999995,8.922,12.1417,17.2545,8.0188,0.07669999999999999,2.0593,0.7611999999999999,0.4515,0.0,1.0026,49.00421023639519,15.04684825455721,11.262660641747017,11.501670465877071,9.52992866207095,0.11950876604467199,2.1111771994370843,1.0057506717282656,0.11948990966357892,0.0,0.29875519247897375
12,1.0,3.4406779661016946,1190.0,fsp,4.8469981365069845,4.748352019497063,-,-,-,-,-,-,-,-,2679.1860776464546,102.81271770075423,0.3449457234395061,2.4462511126066734e-5,0.6600582497623906,-3798.085003464452,6.652821593316257,3.587926053494096,72.59455794604638,34.4897340229958,54.29502010203154,22.852489948984225,20.704979897968453,0.0,0.0,0.0011613331124123868,2.146348717903359,0.0,0.0,0.0,0.0,47.36965226328992,33.83558018154693,16.861379085615606,0.0,0.0,0.0015886125390921306,1.931799857008439,0.0,0.0,0.0,0.0
12,1.0,3.4406779661016946,1190.0,liq,85.39536573821746,85.58551699719334,-,-,-,-,-,-,-,-,2755.659737429264,63.60992460386374,0.26068106016374326,8.688446161975145e-5,0.44629041386791984,-2174.8712601435764,2.9449438340755005,2.1379073150567734e-9,23.89899418300937,1.259514980717094e-17,51.283613102511026,9.47164640105119,13.370774527692253,12.622212710878964,8.187252680584235,0.09109313997865541,2.3410343780557783,0.9045847518966003,0.5365205276975836,0.0,1.191267779653688,50.1028244026366,15.703952494040943,12.193215229726887,8.271689247460518,9.565741403147642,0.13953727736419663,2.3594622475416633,1.1750084466214288,0.13959182825083785,0.0,0.34897742320928477
12,1.0,3.4406779661016946,1190.0,ol,9.757636125275544,9.66613098330961,-,-,-,-,-,-,-,-,3265.8679381119655,45.92443135226061,0.18898684522329232,4.221054752532095e-5,0.3566377112100958,-1870.5189314358659,7.476390590571342,4.310630446734355,101.63719519196376,60.68483890201635,33.333333333333336,0.0,0.22387063755868516,56.72578855995681,9.717007469151179,0.0,0.0,0.0,0.0,0.0,0.0,40.05783905793198,0.0,0.2511215533563844,45.72612887583148,13.964910512880168,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,3.389830508474576,1180.0,system,100.0,100.0,-8.318946442305537,0.11844215003847934,0.013721157490242905,0.5640521656286993,0.4212907693678955,0.16126217628023395,0.10176253962191638,0.07842982744142375,2810.9148380945285,21.512303714453928,0.25640978561621475,7.733825620352858e-5,0.15124761918563312,-756.3700449882432,3.7329225496487344,1.3402246232420463,32.43732395315888,5.048970968543784,49.311699999999995,8.922,12.1417,17.2545,8.0188,0.07669999999999999,2.0593,0.7611999999999999,0.4515,0.0,1.0026,49.00421023639519,15.04684825455721,11.262660641747017,11.501670465877071,9.52992866207095,0.11950876604467199,2.1111771994370843,1.0057506717282656,0.11948990966357892,0.0,0.29875519247897375
13,1.0,3.389830508474576,1180.0,fsp,8.92043266081471,8.733881726192447,-,-,-,-,-,-,-,-,2677.778224691012,102.80873677499483,0.3449525411389742,2.4514833758944e-5,0.6578017355783794,-3799.250764130543,6.643552779838164,3.5836891469403276,72.33488477952417,34.390244899156336,54.53828487917579,22.73085756041211,20.461715120824216,0.0,0.0,0.0013063724332782682,2.267836067154617,0.0,0.0,0.0,0.0,47.60874824076765,33.674488684839616,16.67267949340758,0.0,0.0,0.0017880237082580457,2.0422955572768915,0.0,0.0,0.0,0.0
13,1.0,3.389830508474576,1180.0,liq,79.0609306194266,79.29816992796592,-,-,-,-,-,-,-,-,2753.0075236954085,63.539312979724215,0.25926444668287385,8.901767081259985e-5,0.4438891923131819,-2165.1445724807695,2.9375847956251535,2.1411679760672153e-9,23.75681532489717,1.262143912381483e-17,51.55805075145041,9.182522524458586,13.30304772067374,12.167663237075697,8.446181896355334,0.09813766453435092,2.4130114659886273,0.9718209049940781,0.5752462991156717,0.0,1.2843175353535,50.40136465543027,15.233781105431591,12.13877986795401,7.978626024460364,9.874226484463302,0.15041893279089,2.4334747216458505,1.2631070960731992,0.14975788491226705,0.0,0.3764632268382684
13,1.0,3.389830508474576,1180.0,cpx,0.7856682479273456,0.7935023191847771,-,-,-,-,-,-,-,-,3210.27887021812,68.04655252033434,0.26302774385934596,4.087441406262625e-5,0.5023382523947054,-2829.6403293246217,7.170506341323944,4.229117633439823,88.50389967387578,57.41723713891063,48.858950822567444,1.6752339942857,18.89132705569743,25.064585981216368,4.526066432736324,0.0038245535082046473,0.32940180999780244,0.3452845988747819,0.3053247511159675,0.0,0.0,52.85070949206582,3.0752615976713256,19.074239557922088,18.18621589396696,5.8549670806319165,0.006486469870807178,0.3675820657420059,0.4965832021241546,0.08795464000492234,0.0,0.0
