T[C], P[kbar], SiO2, TiO2, Al2O3, Cr2O3, FeO, MgO, CaO, Na2O, K2O, O, H2O, G[J], V_partial[cm3], Rho[kg/m3], Entropy[J/K], Enthalpy[J], BulkMod[GPa], ShearMod[GPa], Vp[km/s], Vs[km/s], Mg#
1100.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1081.468680, 27.347070, 2361.638510, 0.160175, -861.523900, 17.782460, 0.000000, 2.744030, 0.000000, 0.286427
1080.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1078.196750, 27.333660, 2362.785180, 0.158850, -863.248300, 17.827590, 0.000000, 2.746850, 0.000000, 0.286427
1060.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1074.950860, 27.296460, 2365.687415, 0.157349, -865.181300, 18.256210, 0.223060, 2.800580, 0.307080, 0.286427
1040.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1071.736470, 27.249420, 2369.776218, 0.155774, -867.181500, 18.853930, 0.535450, 2.873750, 0.475370, 0.286427
1020.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1068.557120, 27.198290, 2374.734873, 0.154120, -869.256500, 19.595460, 0.917830, 2.961260, 0.621760, 0.286427
1000.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1065.414670, 27.137120, 2380.717640, 0.152389, -871.401000, 20.523770, 1.386480, 3.066050, 0.763270, 0.286427
980.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1062.311020, 27.054020, 2388.036048, 0.150529, -873.675400, 21.655980, 1.940620, 3.187010, 0.901690, 0.286427
960.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1059.247180, 26.972440, 2395.723688, 0.148668, -875.917400, 22.870880, 2.513900, 3.309470, 1.024690, 0.286427
940.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1056.220860, 26.868210, 2404.167115, 0.146663, -878.297000, 24.385760, 3.208500, 3.454170, 1.155650, 0.286427
920.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1053.272410, 25.046400, 2572.086778, 0.141576, -884.351600, 57.712810, 31.596180, 6.213460, 3.495400, 0.286427
900.000000, 1.250000, 0.749800, 0.002320, 0.136090, 0.000240, 0.015010, 0.003380, 0.011140, 0.036350, 0.044180, 0.001500, 0.000000, -1050.423600, 25.037130, 2573.026565, 0.140282, -885.851600, 57.813370, 31.706080, 6.220000, 3.500830, 0.286427
