T[C], P[kbar], fraction[wt], SiO2, TiO2, Al2O3, Cr2O3, FeO, MgO, CaO, Na2O, K2O, O, H2O, G[J], V_molar[cm3/mol], V_partial[cm3], Cp[kJ/K], Rho[kg/m3], Alpha[1/K], Entropy[J/K], Enthalpy[J], BulkMod[GPa], ShearMod[GPa], Vp[km/s], Vs[km/s], Mg#
1100.000000, 1.250000, 0.997261, 0.462840, 0.014080, 0.156900, 0.000270, 0.102020, 0.084980, 0.105290, 0.023670, 0.008700, 0.004790, 0.036460, -2174.401040, 53.564550, 22.471930, 0.210010, 2509.705560, 0.000228, 0.358480, -1682.154600, 16.560000, 0.000000, 2.570000, 0.000000, 0.597555
1080.000000, 1.250000, 0.993711, 0.462770, 0.014150, 0.156250, 0.000270, 0.102360, 0.085230, 0.104990, 0.023730, 0.008740, 0.004810, 0.036700, -2172.652240, 53.631440, 22.360170, 0.210850, 2513.869350, 0.000229, 0.356353, -1690.453700, 16.550000, 0.000000, 2.570000, 0.000000, 0.597462
1060.000000, 1.250000, 0.912747, 0.471200, 0.013450, 0.148680, 0.000180, 0.100040, 0.088890, 0.101230, 0.025160, 0.009430, 0.004370, 0.037380, -2186.429800, 54.197720, 20.617560, 0.212220, 2507.625290, 0.000232, 0.357540, -1709.774800, 16.470000, 0.000000, 2.560000, 0.000000, 0.612984
1040.000000, 1.250000, 0.682135, 0.495240, 0.011350, 0.148310, 0.000110, 0.091030, 0.081730, 0.086240, 0.030750, 0.012390, 0.003350, 0.039500, -2227.525660, 55.996860, 15.486180, 0.214250, 2461.485080, 0.000239, 0.363990, -1749.552600, 15.790000, 0.000000, 2.530000, 0.000000, 0.615449
1020.000000, 1.250000, 0.461340, 0.530490, 0.009690, 0.148040, 0.000080, 0.077620, 0.064410, 0.067110, 0.039710, 0.017250, 0.002210, 0.043400, -2247.195080, 57.824970, 10.571600, 0.211950, 2387.063780, 0.000250, 0.368938, -1770.102500, 14.650000, 0.000000, 2.480000, 0.000000, 0.596640
1000.000000, 1.250000, 0.386764, 0.543530, 0.009230, 0.149910, 0.000060, 0.069690, 0.058530, 0.061040, 0.042650, 0.019700, 0.002010, 0.043660, -2263.081770, 58.601250, 8.862910, 0.212010, 2367.979590, 0.000250, 0.369065, -1793.206100, 14.380000, 0.000000, 2.460000, 0.000000, 0.599534
980.000000, 1.250000, 0.299344, 0.566460, 0.008420, 0.150230, 0.000050, 0.057220, 0.049160, 0.050210, 0.045470, 0.025270, 0.001520, 0.045970, -2266.282330, 59.484410, 6.899620, 0.209930, 2324.170150, 0.000257, 0.368384, -1804.641400, 13.740000, 0.000000, 2.430000, 0.000000, 0.604970
960.000000, 1.250000, 0.225300, 0.582810, 0.007400, 0.151890, 0.000050, 0.048250, 0.040150, 0.041460, 0.047590, 0.031170, 0.001160, 0.048090, -2259.312940, 60.016900, 5.210140, 0.207930, 2290.974380, 0.000262, 0.366594, -1807.247800, 13.210000, 0.000000, 2.400000, 0.000000, 0.597310
940.000000, 1.250000, 0.164313, 0.585180, 0.006690, 0.153660, 0.000030, 0.048150, 0.034870, 0.038220, 0.045460, 0.038780, 0.000970, 0.047990, -2264.490670, 60.512880, 3.783610, 0.208240, 2289.846590, 0.000263, 0.366005, -1820.472200, 13.070000, 0.000000, 2.390000, 0.000000, 0.563492
920.000000, 1.250000, 0.135409, 0.604080, 0.006710, 0.149710, 0.000030, 0.041040, 0.029730, 0.033210, 0.042220, 0.044170, 0.000840, 0.048250, -2273.389790, 61.224080, 3.127800, 0.208030, 2271.724500, 0.000263, 0.363767, -1839.361500, 12.890000, 0.000000, 2.380000, 0.000000, 0.563567
900.000000, 1.250000, 0.119939, 0.621450, 0.006430, 0.145350, 0.000020, 0.036190, 0.025930, 0.029940, 0.039350, 0.047140, 0.000740, 0.047450, -2295.949380, 62.131680, 2.773080, 0.209460, 2263.174000, 0.000261, 0.362917, -1870.193000, 12.880000, 0.000000, 2.390000, 0.000000, 0.560862
880.000000, 1.250000, 0.109968, 0.640640, 0.006120, 0.139360, 0.000030, 0.031820, 0.022950, 0.027400, 0.035470, 0.049350, 0.000650, 0.046210, -2326.318950, 63.212940, 2.546070, 0.211600, 2256.795060, 0.000257, 0.362363, -1908.460300, 12.960000, 0.000000, 2.400000, 0.000000, 0.562488
860.000000, 1.250000, 0.105097, 0.661730, 0.006240, 0.130970, 0.000020, 0.029090, 0.020630, 0.025570, 0.031580, 0.048930, 0.000570, 0.044660, -2361.535890, 64.385890, 2.438000, 0.214320, 2253.331400, 0.000251, 0.361952, -1951.390000, 13.120000, 0.000000, 2.410000, 0.000000, 0.558332
840.000000, 1.250000, 0.104771, 0.676790, 0.005980, 0.126110, 0.000020, 0.026160, 0.017990, 0.023440, 0.028630, 0.050360, 0.000500, 0.044010, -2380.241680, 65.174740, 2.432540, 0.216080, 2247.612270, 0.000249, 0.360181, -1979.306200, 13.160000, 0.000000, 2.420000, 0.000000, 0.550731
820.000000, 1.250000, 0.096086, 0.685400, 0.005380, 0.125020, 0.000020, 0.022420, 0.015370, 0.021730, 0.026470, 0.053920, 0.000460, 0.043800, -2386.592380, 65.613660, 2.229790, 0.216260, 2242.120840, 0.000248, 0.357300, -1996.009400, 13.140000, 0.000000, 2.420000, 0.000000, 0.549959
800.000000, 1.250000, 0.087315, 0.695160, 0.004550, 0.122580, 0.000020, 0.020150, 0.013720, 0.020840, 0.024000, 0.055770, 0.000420, 0.042790, -2408.026740, 66.370590, 2.026010, 0.218080, 2241.570620, 0.000245, 0.355692, -2026.316000, 13.260000, 0.000000, 2.430000, 0.000000, 0.548272
780.000000, 1.250000, 0.079469, 0.704360, 0.003950, 0.120120, 0.000010, 0.018260, 0.012630, 0.020200, 0.021810, 0.056240, 0.000380, 0.042050, -2426.393580, 67.024220, 1.844380, 0.220070, 2240.997690, 0.000242, 0.353496, -2054.109600, 13.360000, 0.000000, 2.440000, 0.000000, 0.552161
760.000000, 1.250000, 0.069716, 0.712920, 0.003470, 0.117890, 0.000010, 0.016090, 0.011350, 0.019490, 0.019720, 0.057290, 0.000340, 0.041430, -2440.393810, 67.579120, 1.617940, 0.221360, 2239.717990, 0.000240, 0.350752, -2078.014800, 13.440000, 0.000000, 2.450000, 0.000000, 0.557016
740.000000, 1.250000, 0.045890, 0.759070, 0.002940, 0.098400, 0.000010, 0.012120, 0.009470, 0.017010, 0.014010, 0.051480, 0.000340, 0.035180, -2581.684500, 71.578920, 1.070490, 0.232000, 2238.211930, 0.000215, 0.357823, -2219.156000, 14.230000, 0.000000, 2.520000, 0.000000, 0.582079
