T[C], P[kbar], fraction[wt], SiO2, TiO2, Al2O3, Cr2O3, FeO, MgO, CaO, Na2O, K2O, O, H2O, G[J], V_molar[cm3/mol], V_partial[cm3], Cp[kJ/K], Rho[kg/m3], Alpha[1/K], Entropy[J/K], Enthalpy[J], BulkMod[GPa], ShearMod[GPa], Vp[km/s], Vs[km/s], Mg#
1100.000000, 1.250000, 0.002739, 0.177030, 0.008250, 0.053740, 0.000090, 0.027070, 0.000570, 0.011530, 0.015940, 0.016780, 0.003010, 0.685990, -560.614070, 90.382100, 0.527530, 0.063640, 276.904160, 0.000915, 0.195056, -292.773400, 0.910000, 0.000000, 1.810000, 0.000000, 0.036176
1080.000000, 1.250000, 0.002570, 0.171650, 0.007930, 0.051510, 0.000090, 0.026670, 0.000540, 0.011010, 0.015320, 0.016470, 0.002970, 0.695850, -552.063650, 88.748840, 0.491940, 0.063710, 278.593050, 0.000946, 0.193642, -290.037500, 0.870000, 0.000000, 1.770000, 0.000000, 0.034835
1060.000000, 1.250000, 0.005790, 0.162210, 0.007120, 0.047050, 0.000060, 0.024290, 0.000790, 0.010620, 0.016320, 0.011870, 0.002700, 0.716970, -539.592100, 87.148040, 1.118660, 0.063390, 276.572510, 0.000981, 0.191825, -283.860000, 0.810000, 0.000000, 1.710000, 0.000000, 0.054798
1040.000000, 1.250000, 0.016258, 0.180890, 0.006060, 0.054370, 0.000030, 0.019310, 0.000530, 0.008120, 0.016080, 0.020480, 0.002140, 0.691980, -549.526590, 85.605100, 2.975660, 0.064940, 291.035530, 0.001012, 0.192629, -296.575300, 0.830000, 0.000000, 1.690000, 0.000000, 0.046643
1020.000000, 1.250000, 0.026860, 0.194380, 0.005500, 0.056820, 0.000020, 0.016440, 0.000380, 0.006290, 0.016250, 0.023460, 0.001820, 0.678640, -553.750190, 83.989370, 4.729390, 0.065920, 302.129630, 0.001046, 0.192649, -304.626400, 0.850000, 0.000000, 1.670000, 0.000000, 0.039572
1000.000000, 1.250000, 0.031845, 0.199910, 0.004840, 0.059520, 0.000020, 0.013940, 0.000280, 0.005050, 0.015620, 0.027720, 0.001550, 0.671560, -554.454220, 82.321560, 5.433980, 0.066960, 311.422280, 0.001084, 0.192250, -309.691300, 0.840000, 0.000000, 1.650000, 0.000000, 0.034567
980.000000, 1.250000, 0.036589, 0.203200, 0.004390, 0.059900, 0.000010, 0.012240, 0.000210, 0.004060, 0.015200, 0.029320, 0.001360, 0.670110, -552.129250, 80.601360, 6.090870, 0.067610, 318.919240, 0.001126, 0.191433, -312.235200, 0.830000, 0.000000, 1.620000, 0.000000, 0.029675
960.000000, 1.250000, 0.040940, 0.204700, 0.003910, 0.061000, 0.000010, 0.010750, 0.000160, 0.003250, 0.014250, 0.032320, 0.001190, 0.668450, -549.647670, 78.840130, 6.643410, 0.068450, 326.979120, 0.001171, 0.190569, -314.648100, 0.820000, 0.000000, 1.590000, 0.000000, 0.025845
940.000000, 1.250000, 0.041401, 0.206680, 0.003360, 0.062580, 0.000010, 0.008890, 0.000110, 0.002650, 0.012150, 0.037420, 0.000980, 0.665190, -547.960850, 77.061840, 6.528510, 0.069460, 336.235100, 0.001220, 0.189750, -317.765500, 0.820000, 0.000000, 1.560000, 0.000000, 0.021580
920.000000, 1.250000, 0.042310, 0.208650, 0.003190, 0.061470, 0.000010, 0.007820, 0.000070, 0.002160, 0.010240, 0.039640, 0.000870, 0.665890, -544.113180, 75.226900, 6.513740, 0.070350, 344.315520, 0.001273, 0.188592, -319.094500, 0.810000, 0.000000, 1.530000, 0.000000, 0.015706
900.000000, 1.250000, 0.042260, 0.209610, 0.003050, 0.059490, 0.000010, 0.006980, 0.000050, 0.001760, 0.008390, 0.040890, 0.000770, 0.668990, -539.009120, 73.346040, 6.367400, 0.071260, 351.877460, 0.001331, 0.187245, -319.342600, 0.790000, 0.000000, 1.500000, 0.000000, 0.012608
880.000000, 1.250000, 0.041283, 0.209080, 0.002920, 0.056360, 0.000000, 0.006260, 0.000030, 0.001460, 0.006900, 0.040480, 0.000690, 0.675810, -532.122680, 71.414240, 6.109020, 0.072110, 358.343080, 0.001394, 0.185659, -318.030400, 0.770000, 0.000000, 1.460000, 0.000000, 0.008470
860.000000, 1.250000, 0.039496, 0.207450, 0.002780, 0.052430, 0.000000, 0.005600, 0.000020, 0.001210, 0.005660, 0.038910, 0.000620, 0.685310, -524.052960, 69.432370, 5.753110, 0.072970, 364.207870, 0.001463, 0.183904, -315.662600, 0.740000, 0.000000, 1.420000, 0.000000, 0.006326
840.000000, 1.250000, 0.036555, 0.205020, 0.002610, 0.048080, 0.000000, 0.004990, 0.000020, 0.001010, 0.004630, 0.036590, 0.000550, 0.696480, -515.358630, 67.401320, 5.241400, 0.074040, 369.992420, 0.001538, 0.182044, -312.716700, 0.710000, 0.000000, 1.380000, 0.000000, 0.007094
820.000000, 1.250000, 0.035369, 0.200150, 0.002320, 0.046090, 0.000000, 0.004580, 0.000010, 0.000850, 0.003860, 0.036080, 0.000510, 0.705550, -507.541330, 65.318650, 4.969830, 0.075180, 377.529430, 0.001618, 0.180278, -310.470500, 0.680000, 0.000000, 1.340000, 0.000000, 0.003877
800.000000, 1.250000, 0.034738, 0.194490, 0.001940, 0.044430, 0.000000, 0.004170, 0.000010, 0.000710, 0.003200, 0.035670, 0.000460, 0.714920, -499.709370, 63.192650, 4.780130, 0.076440, 385.778320, 0.001704, 0.178473, -308.180600, 0.650000, 0.000000, 1.300000, 0.000000, 0.004256
780.000000, 1.250000, 0.034124, 0.188210, 0.001640, 0.042610, 0.000000, 0.003790, 0.000000, 0.000590, 0.002630, 0.034960, 0.000420, 0.725140, -491.626870, 61.021560, 4.593880, 0.077840, 394.568520, 0.001795, 0.176590, -305.650700, 0.630000, 0.000000, 1.260000, 0.000000, 0.000000
760.000000, 1.250000, 0.033653, 0.181470, 0.001400, 0.040160, 0.000000, 0.003470, 0.000000, 0.000500, 0.002160, 0.033500, 0.000390, 0.736940, -483.043260, 58.805850, 4.430520, 0.079370, 403.656340, 0.001893, 0.174593, -302.663000, 0.600000, 0.000000, 1.220000, 0.000000, 0.000000
740.000000, 1.250000, 0.034320, 0.176540, 0.001260, 0.035080, 0.000000, 0.003290, 0.000000, 0.000420, 0.001760, 0.029470, 0.000370, 0.751810, -473.585570, 56.551640, 4.426120, 0.080950, 412.403550, 0.001996, 0.172404, -298.914600, 0.560000, 0.000000, 1.170000, 0.000000, 0.000000
