T[C], P[kbar], fraction[wt], SiO2, TiO2, Al2O3, Cr2O3, FeO, MgO, CaO, Na2O, K2O, O, H2O, G[J], V_molar[cm3/mol], V_partial[cm3], Cp[kJ/K], Rho[kg/m3], Alpha[1/K], Entropy[J/K], Enthalpy[J], BulkMod[GPa], ShearMod[GPa], Vp[km/s], Vs[km/s], Mg#
1100.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1080.000000, 1.250000, 0.015539, 0.466210, 0.000000, 0.343380, 0.000000, 0.000000, 0.000000, 0.174510, 0.015810, 0.000080, 0.000000, 0.000000, -4722.781970, 102.814870, 0.306370, 0.340880, 2683.934110, 0.000024, 0.633469, -3865.604000, 73.660000, 35.470000, 6.710000, 3.640000, NaN
1060.000000, 1.250000, 0.060328, 0.470100, 0.000000, 0.340760, 0.000000, 0.000000, 0.000000, 0.171440, 0.017610, 0.000100, 0.000000, 0.000000, -4705.815910, 102.790200, 1.189970, 0.339050, 2682.118230, 0.000024, 0.628597, -3867.802000, 73.300000, 35.320000, 6.700000, 3.630000, NaN
1040.000000, 1.250000, 0.098762, 0.474650, 0.000000, 0.337690, 0.000000, 0.000000, 0.000000, 0.167840, 0.019700, 0.000110, 0.000000, 0.000000, -4688.193810, 102.769000, 1.951890, 0.338440, 2679.802080, 0.000024, 0.623705, -3869.175700, 72.860000, 35.150000, 6.680000, 3.620000, NaN
1020.000000, 1.250000, 0.129776, 0.479570, 0.000000, 0.334370, 0.000000, 0.000000, 0.000000, 0.163960, 0.021970, 0.000130, 0.000000, 0.000000, -4670.226270, 102.749340, 2.566870, 0.335780, 2677.218620, 0.000024, 0.618778, -3870.053600, 72.360000, 34.950000, 6.670000, 3.610000, NaN
1000.000000, 1.250000, 0.155446, 0.484800, 0.000000, 0.330840, 0.000000, 0.000000, 0.000000, 0.159820, 0.024370, 0.000160, 0.000000, 0.000000, -4651.976700, 102.730800, 3.073690, 0.334870, 2674.417670, 0.000024, 0.613811, -3870.502900, 71.820000, 34.730000, 6.650000, 3.600000, NaN
980.000000, 1.250000, 0.178810, 0.490640, 0.000000, 0.326900, 0.000000, 0.000000, 0.000000, 0.155210, 0.027060, 0.000190, 0.000000, 0.000000, -4633.117610, 102.714890, 3.540910, 0.332840, 2671.176640, 0.000024, 0.608818, -3870.176900, 71.200000, 34.490000, 6.620000, 3.590000, NaN
960.000000, 1.250000, 0.205408, 0.499350, 0.000000, 0.321030, 0.000000, 0.000000, 0.000000, 0.148340, 0.031070, 0.000210, 0.000000, 0.000000, -4611.116660, 102.712900, 4.073920, 0.332170, 2665.780780, 0.000024, 0.603915, -3866.399100, 70.190000, 34.070000, 6.590000, 3.580000, NaN
940.000000, 1.250000, 0.220499, 0.504860, 0.000000, 0.317300, 0.000000, 0.000000, 0.000000, 0.143970, 0.033580, 0.000290, 0.000000, 0.000000, -4592.766020, 102.695010, 4.376260, 0.331270, 2662.861800, 0.000025, 0.598785, -3866.350500, 69.630000, 33.850000, 6.560000, 3.570000, NaN
920.000000, 1.250000, 0.248487, 0.513410, 0.000000, 0.311530, 0.000000, 0.000000, 0.000000, 0.137210, 0.037480, 0.000370, 0.000000, 0.000000, -4571.079360, 102.691740, 4.943770, 0.330350, 2657.685840, 0.000025, 0.593748, -3862.648600, 68.640000, 33.460000, 6.530000, 3.550000, NaN
900.000000, 1.250000, 0.239537, 0.521970, 0.000000, 0.305730, 0.000000, 0.000000, 0.000000, 0.130430, 0.041370, 0.000500, 0.000000, 0.000000, -4549.444870, 102.688340, 4.777030, 0.328620, 2652.552340, 0.000025, 0.588644, -3858.877400, 67.660000, 33.070000, 6.490000, 3.530000, NaN
