T[C], P[kbar], fraction[wt], SiO2, TiO2, Al2O3, Cr2O3, FeO, MgO, CaO, Na2O, K2O, O, H2O, G[J], V_molar[cm3/mol], V_partial[cm3], Cp[kJ/K], Rho[kg/m3], Alpha[1/K], Entropy[J/K], Enthalpy[J], BulkMod[GPa], ShearMod[GPa], Vp[km/s], Vs[km/s], Mg#
1100.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1080.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1060.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1040.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1020.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1000.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
980.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
960.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
940.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
920.000000, 1.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
900.000000, 1.250000, 0.098108, 0.409580, 0.019510, 0.140950, 0.000000, 0.084840, 0.171380, 0.118060, 0.026660, 0.001480, 0.008840, 0.018700, -13556.785060, 281.488840, 2.060240, 1.058000, 3061.953670, 0.000040, 1.878908, -11352.543600, 73.560000, 56.830000, 6.980000, 4.310000, 0.782647
880.000000, 1.250000, 0.124297, 0.412530, 0.017870, 0.138430, 0.000000, 0.086050, 0.171420, 0.118180, 0.026240, 0.001550, 0.008830, 0.018890, -13507.707080, 281.322720, 2.611500, 1.051780, 3063.006890, 0.000040, 1.859378, -11363.565300, 73.710000, 55.750000, 6.950000, 4.270000, 0.780268
860.000000, 1.250000, 0.137973, 0.415990, 0.016260, 0.135590, 0.000000, 0.086690, 0.171850, 0.118360, 0.025750, 0.001630, 0.008800, 0.019080, -13459.877530, 281.140930, 2.914810, 1.048060, 3063.260410, 0.000040, 1.838969, -11376.049300, 73.850000, 54.730000, 6.920000, 4.230000, 0.779426
840.000000, 1.250000, 0.150281, 0.420110, 0.014620, 0.131920, 0.000000, 0.086850, 0.172380, 0.119210, 0.025140, 0.001740, 0.008750, 0.019280, -13413.885290, 281.014760, 3.166360, 1.047120, 3062.641880, 0.000039, 1.817909, -11390.279600, 74.000000, 53.750000, 6.900000, 4.190000, 0.779638
820.000000, 1.250000, 0.155179, 0.424300, 0.013130, 0.128520, 0.000000, 0.087070, 0.173020, 0.119540, 0.024410, 0.001860, 0.008680, 0.019470, -13366.762930, 280.832770, 3.293140, 1.043400, 3062.169600, 0.000039, 1.796115, -11403.339500, 74.070000, 52.940000, 6.870000, 4.160000, 0.779840
800.000000, 1.250000, 0.162756, 0.428730, 0.011680, 0.124800, 0.000000, 0.086730, 0.173840, 0.120310, 0.023620, 0.002030, 0.008610, 0.019650, -13322.432310, 280.684310, 3.442910, 1.039640, 3060.977910, 0.000039, 1.773818, -11418.860000, 74.160000, 52.180000, 6.850000, 4.130000, 0.781320
