T[C], P[kbar], fraction[wt], SiO2, TiO2, Al2O3, Cr2O3, FeO, MgO, CaO, Na2O, K2O, O, H2O, G[J], V_molar[cm3/mol], V_partial[cm3], Cp[kJ/K], Rho[kg/m3], Alpha[1/K], Entropy[J/K], Enthalpy[J], BulkMod[GPa], ShearMod[GPa], Vp[km/s], Vs[km/s], Mg#
1240.000000, 1.250000, 1.000000, 0.589830, 0.009550, 0.170680, 0.000240, 0.066180, 0.035230, 0.062840, 0.039380, 0.019130, 0.006950, 0.000000, -2896.959120, 68.485700, 24.865410, 0.249970, 2545.929980, 0.000073, 0.452794, -2211.813500, 19.090000, 0.000000, 2.740000, 0.000000, 0.486893
1220.000000, 1.250000, 0.998070, 0.589950, 0.009570, 0.170530, 0.000240, 0.066270, 0.035210, 0.062740, 0.039380, 0.019150, 0.006960, 0.000000, -2894.066140, 68.598370, 24.801300, 0.250970, 2547.705430, 0.000073, 0.450345, -2221.633300, 19.130000, 0.000000, 2.740000, 0.000000, 0.486412
1200.000000, 1.250000, 0.957614, 0.593300, 0.009970, 0.164550, 0.000250, 0.068970, 0.036690, 0.059580, 0.039510, 0.019930, 0.007240, 0.000000, -2887.068950, 68.794980, 23.878040, 0.251480, 2548.207410, 0.000074, 0.448213, -2226.784200, 19.090000, 0.000000, 2.740000, 0.000000, 0.486722
1180.000000, 1.250000, 0.906550, 0.592920, 0.011350, 0.158100, 0.000340, 0.075200, 0.038780, 0.054520, 0.039310, 0.021600, 0.007880, 0.000000, -2857.819900, 68.509530, 22.691920, 0.250750, 2554.042580, 0.000077, 0.443627, -2213.163700, 18.940000, 0.000000, 2.720000, 0.000000, 0.478961
1160.000000, 1.250000, 0.878301, 0.596440, 0.010310, 0.155290, 0.000330, 0.074880, 0.042080, 0.051360, 0.039050, 0.022340, 0.007910, 0.000000, -2873.280060, 69.108940, 22.002230, 0.253340, 2552.596060, 0.000077, 0.443804, -2237.242400, 18.970000, 0.000000, 2.730000, 0.000000, 0.500432
1140.000000, 1.250000, 0.843512, 0.602700, 0.010590, 0.146090, 0.000220, 0.077220, 0.042540, 0.052450, 0.038680, 0.021450, 0.008070, 0.000000, -2859.912170, 69.130660, 21.239320, 0.252890, 2553.325170, 0.000077, 0.440022, -2238.094900, 19.090000, 0.000000, 2.730000, 0.000000, 0.495457
1120.000000, 1.250000, 0.764379, 0.620380, 0.012190, 0.140350, 0.000180, 0.068680, 0.039080, 0.048830, 0.037790, 0.025330, 0.007180, 0.000000, -2917.854410, 71.042790, 19.310200, 0.256330, 2532.181320, 0.000075, 0.445159, -2297.680700, 19.010000, 0.000000, 2.740000, 0.000000, 0.503549
1100.000000, 1.250000, 0.694667, 0.637350, 0.013070, 0.130710, 0.000130, 0.061870, 0.038530, 0.048610, 0.037110, 0.026160, 0.006460, 0.000000, -2958.775550, 72.428090, 17.665790, 0.259010, 2517.242200, 0.000073, 0.447625, -2344.119700, 19.120000, 0.000000, 2.760000, 0.000000, 0.526087
1080.000000, 1.250000, 0.634681, 0.658220, 0.010370, 0.123490, 0.000100, 0.053040, 0.039650, 0.047080, 0.035010, 0.027540, 0.005480, 0.000000, -3044.655900, 74.906310, 16.215030, 0.265740, 2496.825640, 0.000067, 0.455357, -2428.488900, 19.350000, 0.000000, 2.780000, 0.000000, 0.571283
1060.000000, 1.250000, 0.582707, 0.668630, 0.010150, 0.119900, 0.000090, 0.049250, 0.036050, 0.045540, 0.032790, 0.032490, 0.005110, 0.000000, -3071.136190, 76.104900, 14.924870, 0.266960, 2484.288050, 0.000066, 0.456037, -2463.170900, 19.340000, 0.000000, 2.790000, 0.000000, 0.566120
