point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[kJ/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
7,1.0,3.672727272727273,1201.090909090909,ol,3.757541973908819,3.690916405109583,-,-,-,-,-,-,-,-,3242.3584266649796,45.89477300580625,0.18776078516409617,4.23159319962255e-5,0.35657082973561954,-1880.2720401441345,7.5086972071739675,4.337720893205773,-,-,101.46237764628347,61.0076407910458,33.333333333333336,0.0,0.251454232116399,57.95428738249701,8.46092505205327,0.0,0.0,0.0,0.0,0.0,0.0,40.374362270495034,0.0,0.2842915560960146,47.08554725759587,12.25579891581309,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,3.618181818181818,1191.272727272727,system,100.0,100.0,-7.670599432894009,0.6210673299419056,0.026464086263560293,0.5365047151882527,0.3180571377004434,0.1662378441182775,0.10865128154303189,0.0706123238605712,2803.0534466730014,21.444801480409534,0.25146004658724436,9.209140465225328e-5,0.15216342765784252,-746.5380712787178,3.331503229078344,0.9501820023295876,7.331944241552139,4.291829859686028,27.736548301968,2.530725136761884,48.6541,8.5025,13.9254,15.866900000000001,8.1102,0.0634,1.8012999999999997,0.7474,0.6717,0.0,1.6570999999999998,48.62931084860777,14.421990826631081,12.991653573477638,10.637654440772712,9.694090822125684,0.09935481253589284,1.857318431222182,0.993207287119724,0.1787903516388628,0.0,0.4966286058684292
8,1.0,3.618181818181818,1191.272727272727,liq,91.3465456724402,91.36012953424479,-,-,-,-,-,-,-,-,2763.810026325338,61.24116156598432,0.2537934384841309,9.759490630244767e-5,0.4319387740759851,-2094.84919306542,2.9421896816826325,2.1170120574303808e-9,-,-,23.924866556632704,1.2386678089182293e-17,49.4036052378962,9.320372609521197,14.24299696610606,13.282553615782945,8.325700295296791,0.07014148908246347,1.982279555375403,0.8134313215049385,0.721591994658105,0.0,1.8373269147758886,48.73999842769816,15.604866073361023,13.116148672197314,8.789892583257688,9.823007820517795,0.10849827374204694,2.0174994163333095,1.066979047841953,0.189587034392416,0.0,0.5435226506582741
8,1.0,3.618181818181818,1191.272727272727,ol,3.7120045308280947,3.6561476620501203,-,-,-,-,-,-,-,-,3251.3947162189884,45.89240612822934,0.18840218372523132,4.223113858900464e-5,0.3558236021491657,-1877.8795233725436,7.501973956000918,4.3305983088814335,-,-,101.68467418963115,60.976922188819074,33.33333333333333,0.0,0.2421428246958756,57.528912234268994,8.895611607701808,0.0,0.0,0.0,0.0,0.0,0.0,40.26423017715209,0.0,0.27301740858613854,46.61245095084091,12.850301463420866,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,3.618181818181818,1191.272727272727,cpx,4.941449796731706,4.983722803705074,-,-,-,-,-,-,-,-,3203.2179814923,68.14127439908813,0.2638980401146744,4.092453491233405e-5,0.5038000382295643,-2837.292445287514,7.202566946947888,4.261662109995288,-,-,88.60512669554988,58.17608882748807,48.65556579960105,1.7768967912024023,19.80839045910193,24.88173993249007,3.9815433444682142,0.0026371011980955237,0.25070541821728914,0.25556429332119923,0.38695686039975186,0.0,0.0,52.70441722463314,3.266454358187512,20.028192522649487,18.078831495941007,5.157779655249867,0.004478806122095364,0.28015595367194646,0.3680635375571555,0.11162644598778718,0.0,0.0
9,1.0,3.5636363636363635,1181.4545454545455,system,100.0,100.0,-7.797146337753562,0.610765408168515,0.02942604244638505,0.5396209873379563,0.3389165855894211,0.1774424260012276,0.10571622257625854,0.07371543191779999,2816.4064009878016,21.34519895205368,0.2526301979038017,9.075303121408134e-5,0.15104637772714405,-748.1885917293058,3.484528548771198,1.1412374666677065,7.24380715923176,4.223853505294268,29.305765506001826,3.6681523481739458,48.6541,8.5025,13.9254,15.866900000000001,8.1102,0.0634,1.8012999999999997,0.7474,0.6717,0.0,1.6570999999999998,48.62931084860777,14.421990826631081,12.991653573477638,10.637654440772712,9.694090822125684,0.09935481253589284,1.857318431222182,0.993207287119724,0.1787903516388628,0.0,0.4966286058684292
9,1.0,3.5636363636363635,1181.4545454545455,liq,86.8886403988845,86.8762894142588,-,-,-,-,-,-,-,-,2762.2774154631998,61.342390770762016,0.2539455024446382,9.929409823779503e-5,0.43103170583817424,-2096.2561523598424,2.9305032997220746,2.1131856325836225e-9,-,-,23.722022968973405,1.233509762964474e-17,49.44144340445371,9.488667727392139,13.986973403198736,12.892104533332835,8.534828100911957,0.07380144533998954,2.058800425191336,0.8446779984037719,0.7428828277637628,0.0,1.9358201340117638,48.66493864983728,15.850033362942234,12.850702485073912,8.511850348633814,10.046543430079712,0.11389663283070035,2.090551815413663,1.105412454462763,0.19473114486782173,0.0,0.5713396758580997
9,1.0,3.5636363636363635,1181.4545454545455,fsp,1.0965357508281137,1.0754449274256668,-,-,-,-,-,-,-,-,2685.986415016723,102.73131453359125,0.3451249787157256,2.4010845242859817e-5,0.6577032923005286,-3808.174808004419,6.694766076563856,3.6090386379844177,-,-,73.73841987784019,34.985402519208144,53.54295325012015,23.228523374939922,21.457046749879844,0.0,0.0,0.000766707645092766,1.7707099174149852,0.0,0.0,0.0,0.0,46.63216510369941,34.33244743674596,17.443405894649683,0.0,0.0,0.0010469695015794778,1.590934595403365,0.0,0.0,0.0,0.0
9,1.0,3.5636363636363635,1181.4545454545455,cpx,8.107388135324591,8.186148653885917,-,-,-,-,-,-,-,-,3208.3751499897335,68.11008823993458,0.26390111280335815,4.0783560191744337e-5,0.5023956798552563,-2836.8959456509647,7.207657528417753,4.266115057965083,-,-,88.82069015281989,58.39158613385765,48.571445428053494,1.87514607256659,19.720579575131588,24.66121835643396,4.223339474572318,0.0027344509142925655,0.26140146205443526,0.2780347305873858,0.40610044968594833,0.0,0.0,52.50633797008209,3.440057559838704,19.89887194972946,17.882175491743972,5.459885587146142,0.004634701970628425,0.2915146346598101,0.3996114128680805,0.1169106919610889,0.0,0.0
9,1.0,3.5636363636363635,1181.4545454545455,ol,3.907435714962787,3.8621170044295994,-,-,-,-,-,-,-,-,3262.6019740708116,45.89500859132694,0.18808171236651527,4.2118707539841636e-5,0.3552096310387447,-1874.2466123562017,7.490542333115685,4.320316848029175,-,-,101.86291716678554,60.89691499984768,33.333333333333336,0.0,0.23390173724447036,56.980660811462734,9.452104117959461,0.0,0.0,0.0,0.0,0.0,0.0,40.123644501968364,0.0,0.2628047176165067,46.00703361292647,13.606517167488649,0.0,0.0,0.0,0.0,0.0,0.0
