Title: mars_ultram

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
150.00 1385.00 53.617589 39.8851 8.01683e-05 0.0114572 0.00221065 15.7202 0.503753 43.7198 0.15737 6.77947e-05 0 0
150.00 1380.00 54.717479 40.0916 0.000166096 0.0232549 0.00445215 15.8519 0.502517 43.3595 0.166439 0.00013868 0 0
150.00 1375.00 55.789957 40.278 0.0002531 0.0347196 0.00659456 15.9873 0.501535 43.0157 0.175693 0.000208689 0 0
150.00 1370.00 56.836154 40.4465 0.000341401 0.0458894 0.00864605 16.1257 0.50077 42.6867 0.185152 0.00027804 0 0
150.00 1365.00 57.857060 40.599 0.000431221 0.056799 0.0106138 16.2664 0.500192 42.3714 0.194834 0.000346941 0 0
150.00 1360.00 58.853536 40.7372 0.000522787 0.0674804 0.0125043 16.4087 0.499774 42.0686 0.204755 0.000415586 0 0
150.00 1355.00 59.826328 40.8627 0.000616331 0.0779632 0.0143234 16.5523 0.499492 41.7773 0.214932 0.000484165 0 0
150.00 1350.00 60.776078 40.9767 0.000712097 0.0882756 0.0160762 16.6963 0.499323 41.4967 0.225383 0.000552862 0 0
150.00 1345.00 61.703330 41.0805 0.00081034 0.0984443 0.0177677 16.8404 0.499249 41.2261 0.236123 0.000621861 0 0
150.00 1340.00 62.608549 41.1752 0.00091133 0.108495 0.0194022 16.9839 0.499253 40.9649 0.247168 0.000691347 0 0
150.00 1335.00 63.492128 41.2619 0.00101535 0.118453 0.0209839 17.1265 0.499319 40.7126 0.258535 0.000761503 0 0
150.00 1330.00 64.354402 41.3414 0.00112271 0.128342 0.0225167 17.2675 0.499434 40.4685 0.270238 0.000832519 0 0
150.00 1325.00 65.195658 41.4147 0.00123372 0.138187 0.0240041 17.4067 0.499587 40.2324 0.282293 0.000904588 0 0
150.00 1320.00 66.016149 41.4824 0.00134872 0.14801 0.0254495 17.5434 0.499767 40.0039 0.294714 0.000977906 0 0
150.00 1315.00 66.816106 41.5454 0.00146807 0.157836 0.0268561 17.6774 0.499965 39.7826 0.307516 0.00105267 0 0
150.00 1310.00 67.595747 41.6041 0.00159215 0.167686 0.0282268 17.8082 0.500172 39.5681 0.320713 0.0011291 0 0
150.00 1305.00 68.355289 41.6593 0.00172135 0.177583 0.0295645 17.9356 0.500383 39.3604 0.334318 0.0012074 0 0
150.00 1300.00 69.094956 41.7114 0.00185607 0.187548 0.0308717 18.0591 0.500591 39.159 0.348343 0.00128779 0 0
150.00 1295.00 69.814991 41.761 0.00199677 0.197604 0.0321509 18.1786 0.500791 38.9637 0.362803 0.00137048 0 0
150.00 1290.00 70.515657 41.8084 0.00214387 0.207771 0.0334044 18.2938 0.50098 38.7744 0.377708 0.00145572 0 0
150.00 1285.00 71.197247 41.854 0.00229786 0.218068 0.0346341 18.4045 0.501154 38.5908 0.393071 0.00154372 0 0
150.00 1280.00 71.860085 41.8981 0.00245922 0.228517 0.0358419 18.5106 0.50131 38.4126 0.408902 0.00163473 0 0
150.00 1275.00 72.504530 41.9411 0.00262846 0.239134 0.0370296 18.6119 0.501447 38.2398 0.425213 0.00172898 0 0
150.00 1270.00 73.130974 41.9833 0.0028061 0.249939 0.0381987 18.7083 0.501563 38.0721 0.442015 0.00182672 0 0
150.00 1265.00 73.739844 42.0247 0.00299269 0.260949 0.0393506 18.7999 0.501657 37.9092 0.459317 0.00192819 0 0
150.00 1260.00 74.331597 42.0657 0.00318882 0.27218 0.0404865 18.8866 0.501728 37.751 0.47713 0.00203365 0 0
150.00 1255.00 74.906722 42.1063 0.00339507 0.283649 0.0416074 18.9683 0.501776 37.5974 0.495463 0.00214336 0 0
150.00 1250.00 75.465731 42.1468 0.00361208 0.295372 0.0427144 19.0451 0.501801 37.448 0.514326 0.00225757 0 0
150.00 1245.00 76.009156 42.1871 0.0038405 0.307364 0.0438082 19.1172 0.501803 37.3028 0.533728 0.00237655 0 0
150.00 1240.00 76.537549 42.2275 0.00408104 0.319638 0.0448896 19.1845 0.501783 37.1614 0.553678 0.00250058 0 0
150.00 1235.00 77.051470 42.268 0.00433444 0.33221 0.0459592 19.2471 0.50174 37.0238 0.574184 0.00262994 0 0
150.00 1230.00 77.551489 42.3086 0.00460147 0.345094 0.0470175 19.3052 0.501676 36.8898 0.595254 0.00276491 0 0
150.00 1225.00 78.038177 42.3493 0.00488298 0.358302 0.048065 19.3589 0.501591 36.7592 0.616896 0.00290579 0 0
150.00 1220.00 78.512103 42.3902 0.00517985 0.37185 0.049102 19.4083 0.501485 36.6317 0.639117 0.00305287 0 0
150.00 1215.00 78.973832 42.4314 0.00549303 0.385749 0.0501289 19.4534 0.50136 36.5073 0.661923 0.00320648 0 0
150.00 1210.00 79.423918 42.4727 0.00582356 0.400014 0.0511461 19.4946 0.501217 36.3858 0.685317 0.00336693 0 0
150.00 1205.00 79.862924 42.5142 0.00617254 0.414659 0.0521538 19.5318 0.501055 36.2671 0.709306 0.00353457 0 0
150.00 1200.00 80.291597 42.5561 0.00654144 0.429716 0.0531542 19.5653 0.500875 36.1508 0.733906 0.00370992 0 0
150.00 1195.00 80.710501 42.5982 0.00693165 0.445202 0.0541478 19.595 0.500676 36.0368 0.759122 0.00389342 0 0
150.00 1190.00 81.120111 42.6406 0.00734458 0.461133 0.0551346 19.6212 0.500461 35.925 0.784953 0.00408543 0 0
150.00 1185.00 81.520883 42.6832 0.00778174 0.477522 0.0561147 19.6441 0.500229 35.8154 0.811395 0.00428636 0 0
150.00 1180.00 81.913243 42.726 0.00824478 0.494383 0.0570881 19.6636 0.499983 35.7077 0.838442 0.00449659 0 0
150.00 1175.00 84.183985 43.0127 0.00946163 0.911209 0.0580922 19.4528 0.494899 34.9473 1.05962 0.0533617 0.000510166 0
150.00 1170.00 86.889965 43.3471 0.0111199 1.39341 0.0583637 19.1946 0.489004 34.0758 1.31082 0.118444 0.00138241 0
150.00 1165.00 89.435209 43.6163 0.0132721 1.79061 0.0581373 18.9528 0.483884 33.2995 1.56708 0.180728 0.00253098 0.0351466
150.00 1160.00 91.381579 43.8225 0.0155605 2.07082 0.0575453 18.7758 0.480112 32.7301 1.75154 0.232083 0.00380985 0.0600711
150.00 1155.00 93.476458 44.0248 0.0258682 2.31965 0.0668967 18.5923 0.476093 32.1442 1.97352 0.283097 0.00550886 0.0880449
150.00 1150.00 94.713267 44.1592 0.0313308 2.47411 0.0677424 18.4808 0.473725 31.803 2.07885 0.321819 0.00721613 0.102171
150.00 1145.00 95.692320 44.2689 0.0370203 2.59181 0.0682018 18.3913 0.471817 31.5365 2.15748 0.35503 0.00908155 0.112823
150.00 1140.00 96.480630 44.3598 0.0429185 2.6835 0.0684416 18.3179 0.470245 31.3239 2.21764 0.383571 0.0110969 0.121071
150.00 1135.00 97.123478 44.4356 0.0489888 2.75614 0.0685547 18.2567 0.468932 31.1516 2.26455 0.408056 0.0132515 0.127594
150.00 1130.00 97.652503 44.4994 0.055173 2.81448 0.0685901 18.2052 0.467824 31.0103 2.30168 0.428965 0.0155328 0.132836
150.00 1125.00 98.090578 44.5531 0.061386 2.86182 0.0685682 18.1614 0.466886 30.8937 2.3314 0.446701 0.0179275 0.137096
150.00 1120.00 98.454943 44.5984 0.067505 2.90061 0.0684882 18.124 0.466087 30.7968 2.35534 0.461633 0.0204266 0.140574
150.00 1115.00 98.759595 44.6372 0.0733436 2.9328 0.0683285 18.0919 0.465398 30.7158 2.37467 0.47416 0.0230403 0.143389
150.00 1110.00 99.018509 44.6716 0.0785602 2.96036 0.0680322 18.0636 0.464782 30.6467 2.39014 0.484834 0.0258593 0.145574
150.00 1105.00 99.541428 44.7006 0.115817 3.00778 0.0659556 18.0114 0.464002 30.5125 2.43809 0.496268 0.0327435 0.154896
150.00 1100.00 99.896485 44.7235 0.141046 3.04205 0.0668798 17.9703 0.46338 30.42 2.46785 0.503621 0.0402417 0.161167
150.00 1095.00 99.896444 44.7235 0.141046 3.04205 0.0664689 17.9707 0.46338 30.42 2.46786 0.503622 0.0402417 0.161167
150.00 1090.00 99.896403 44.7235 0.141046 3.04205 0.0660569 17.971 0.46338 30.42 2.46786 0.503622 0.0402417 0.161167
150.00 1085.00 99.896361 44.7236 0.141046 3.04205 0.0656434 17.9714 0.46338 30.42 2.46786 0.503622 0.0402417 0.161167
150.00 1080.00 99.896320 44.7236 0.141046 3.04205 0.0652283 17.9718 0.46338 30.42 2.46786 0.503622 0.0402417 0.161167
150.00 1075.00 99.896278 44.7236 0.141046 3.04206 0.0648117 17.9722 0.463381 30.4201 2.46786 0.503622 0.0402417 0.161167
150.00 1070.00 99.896236 44.7236 0.141046 3.04206 0.0643933 17.9726 0.463381 30.4201 2.46786 0.503623 0.0402418 0.161167
150.00 1065.00 99.896194 44.7236 0.141046 3.04206 0.0639732 17.9729 0.463381 30.4201 2.46786 0.503623 0.0402418 0.161167
150.00 1060.00 99.896152 44.7236 0.141046 3.04206 0.0635513 17.9733 0.463381 30.4201 2.46786 0.503623 0.0402418 0.161167
150.00 1055.00 99.896110 44.7237 0.141047 3.04206 0.0631276 17.9737 0.463381 30.4201 2.46786 0.503623 0.0402418 0.161167
150.00 1050.00 99.896067 44.7237 0.141047 3.04206 0.062702 17.9741 0.463382 30.4201 2.46787 0.503623 0.0402418 0.161168
150.00 1045.00 99.896024 44.7237 0.141047 3.04206 0.0622745 17.9745 0.463382 30.4201 2.46787 0.503624 0.0402418 0.161168
150.00 1040.00 99.895981 44.7237 0.141047 3.04206 0.0618452 17.9749 0.463382 30.4201 2.46787 0.503624 0.0402419 0.161168
150.00 1035.00 99.895938 44.7237 0.141047 3.04207 0.061414 17.9753 0.463382 30.4202 2.46787 0.503624 0.0402419 0.161168
150.00 1030.00 99.895895 44.7238 0.141047 3.04207 0.060981 17.9757 0.463382 30.4202 2.46787 0.503624 0.0402419 0.161168
150.00 1025.00 99.895851 44.7238 0.141047 3.04207 0.0605462 17.9761 0.463383 30.4202 2.46787 0.503624 0.0402419 0.161168
150.00 1020.00 99.895808 44.7238 0.141047 3.04207 0.0601096 17.9765 0.463383 30.4202 2.46787 0.503625 0.0402419 0.161168
150.00 1015.00 99.895764 44.7238 0.141047 3.04207 0.0596712 17.9769 0.463383 30.4202 2.46787 0.503625 0.0402419 0.161168
150.00 1010.00 99.895720 44.7238 0.141047 3.04207 0.0592311 17.9773 0.463383 30.4202 2.46787 0.503625 0.040242 0.161168
150.00 1005.00 99.895675 44.7239 0.141047 3.04207 0.0587892 17.9777 0.463383 30.4202 2.46787 0.503625 0.040242 0.161168
150.00 1000.00 99.895631 44.7239 0.141047 3.04207 0.0583458 17.9781 0.463384 30.4202 2.46788 0.503626 0.040242 0.161168
