T[C], P[kbar], fraction[wt], SiO2, TiO2, Al2O3, Cr2O3, FeO, MgO, CaO, Na2O, K2O, O, H2O, G[J], V_molar[cm3/mol], V_partial[cm3], Cp[kJ/K], Rho[kg/m3], Alpha[1/K], Entropy[J/K], Enthalpy[J], BulkMod[GPa], ShearMod[GPa], Vp[km/s], Vs[km/s], Mg#
1150.000000, 1.250000, 0.998170, 0.537240, 0.010600, 0.166900, 0.000260, 0.077770, 0.041420, 0.069490, 0.036260, 0.015710, 0.007160, 0.037180, -2185.960080, 55.734790, 24.348400, 0.200350, 2361.330000, 0.000224, 0.362336, -1670.301000, 14.850000, 0.000000, 2.510000, 0.000000, 0.487015
1130.000000, 1.250000, 0.998502, 0.538530, 0.010490, 0.166390, 0.000270, 0.077460, 0.041340, 0.069300, 0.036170, 0.015640, 0.007140, 0.037260, -2185.468410, 55.825410, 24.346960, 0.200920, 2364.640510, 0.000224, 0.360430, -1679.730800, 14.860000, 0.000000, 2.510000, 0.000000, 0.487530
1110.000000, 1.250000, 0.997110, 0.538350, 0.010630, 0.167080, 0.000250, 0.076020, 0.041220, 0.069610, 0.036340, 0.015760, 0.007000, 0.037750, -2182.695910, 55.858200, 24.248350, 0.201510, 2365.794830, 0.000226, 0.358251, -1687.180800, 14.840000, 0.000000, 2.500000, 0.000000, 0.491493
1090.000000, 1.250000, 0.960662, 0.549000, 0.010930, 0.164910, 0.000210, 0.067700, 0.040660, 0.068270, 0.037170, 0.016270, 0.006200, 0.038670, -2202.807090, 56.566150, 23.424090, 0.202660, 2352.006690, 0.000229, 0.359063, -1713.350500, 14.720000, 0.000000, 2.500000, 0.000000, 0.517044
1070.000000, 1.250000, 0.886106, 0.565400, 0.011870, 0.157770, 0.000150, 0.057420, 0.041360, 0.063840, 0.039290, 0.017590, 0.005230, 0.040090, -2225.393760, 57.478120, 21.718780, 0.203790, 2330.170620, 0.000234, 0.361022, -1740.486500, 14.480000, 0.000000, 2.490000, 0.000000, 0.562168
1050.000000, 1.250000, 0.833680, 0.578230, 0.012440, 0.152080, 0.000110, 0.049750, 0.042150, 0.060420, 0.040740, 0.018610, 0.004460, 0.041020, -2241.898670, 58.150240, 20.498480, 0.205020, 2316.376220, 0.000237, 0.361896, -1763.056400, 14.340000, 0.000000, 2.490000, 0.000000, 0.601631
1030.000000, 1.250000, 0.791151, 0.589090, 0.012900, 0.147110, 0.000090, 0.043560, 0.042500, 0.057640, 0.041820, 0.019590, 0.003850, 0.041850, -2252.792460, 58.673380, 19.492290, 0.205650, 2305.399710, 0.000240, 0.361851, -1781.246300, 14.210000, 0.000000, 2.480000, 0.000000, 0.634926
1010.000000, 1.250000, 0.755960, 0.597820, 0.013190, 0.143180, 0.000080, 0.038680, 0.042770, 0.055220, 0.042680, 0.020540, 0.003380, 0.042460, -2259.733770, 59.058080, 18.641590, 0.206330, 2298.064680, 0.000242, 0.361131, -1796.348800, 14.130000, 0.000000, 2.480000, 0.000000, 0.663416
990.000000, 1.250000, 0.722128, 0.607770, 0.013100, 0.139000, 0.000060, 0.034380, 0.042830, 0.052700, 0.043070, 0.021290, 0.002950, 0.042860, -2270.865340, 59.557420, 17.847560, 0.206970, 2291.263510, 0.000243, 0.360712, -1815.231800, 14.070000, 0.000000, 2.480000, 0.000000, 0.689505
970.000000, 1.250000, 0.663796, 0.622030, 0.013240, 0.137000, 0.000050, 0.029210, 0.039490, 0.045550, 0.044220, 0.022870, 0.002440, 0.043900, -2283.858680, 60.311310, 16.439600, 0.207540, 2274.307420, 0.000247, 0.361073, -1834.991300, 13.750000, 0.000000, 2.460000, 0.000000, 0.706735
950.000000, 1.250000, 0.606836, 0.634250, 0.012460, 0.136460, 0.000040, 0.024730, 0.035810, 0.039090, 0.045160, 0.025060, 0.002080, 0.044870, -2293.409030, 60.976870, 15.041940, 0.207730, 2258.806800, 0.000250, 0.360881, -1851.997700, 13.470000, 0.000000, 2.440000, 0.000000, 0.720764
930.000000, 1.250000, 0.555750, 0.647910, 0.012450, 0.133910, 0.000030, 0.021850, 0.030370, 0.034690, 0.044720, 0.027110, 0.001850, 0.045110, -2301.479180, 61.594570, 13.786300, 0.208070, 2247.986670, 0.000250, 0.359768, -1868.624700, 13.300000, 0.000000, 2.430000, 0.000000, 0.712447
910.000000, 1.250000, 0.510587, 0.667740, 0.010430, 0.128460, 0.000030, 0.019260, 0.026090, 0.030920, 0.042730, 0.028520, 0.001640, 0.044170, -2334.283410, 62.825680, 12.710640, 0.210330, 2239.407100, 0.000247, 0.360870, -1907.320100, 13.330000, 0.000000, 2.440000, 0.000000, 0.707146
890.000000, 1.250000, 0.457238, 0.675210, 0.008860, 0.128610, 0.000030, 0.017680, 0.021670, 0.028160, 0.041170, 0.033080, 0.001620, 0.043920, -2342.802300, 63.400770, 11.342630, 0.210760, 2234.430760, 0.000246, 0.359502, -1924.647300, 13.270000, 0.000000, 2.440000, 0.000000, 0.686011
870.000000, 1.250000, 0.436136, 0.687190, 0.007880, 0.126830, 0.000010, 0.015180, 0.017340, 0.022790, 0.042410, 0.033570, 0.001420, 0.045370, -2331.508830, 63.571280, 10.847610, 0.209420, 2219.264760, 0.000249, 0.356587, -1923.876800, 13.000000, 0.000000, 2.420000, 0.000000, 0.670640
850.000000, 1.250000, 0.396840, 0.700530, 0.006780, 0.121450, 0.000020, 0.013500, 0.017020, 0.022700, 0.037480, 0.035760, 0.001180, 0.043590, -2376.081760, 64.890700, 9.870550, 0.213330, 2222.463890, 0.000244, 0.357606, -1974.436300, 13.230000, 0.000000, 2.440000, 0.000000, 0.692054
830.000000, 1.250000, 0.365739, 0.709270, 0.005880, 0.119150, 0.000020, 0.012070, 0.015090, 0.020790, 0.035030, 0.038360, 0.001020, 0.043300, -2389.453130, 65.512730, 9.087880, 0.214580, 2219.843590, 0.000243, 0.356045, -1996.682600, 13.240000, 0.000000, 2.440000, 0.000000, 0.690263
