Title: mars_mafic

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
1000.00 1080.00 99.835866 49.3488 0.98101 10.5104 2.40741 16.0519 0.380424 9.06899 6.92687 2.97298 0.450439 0.900879
1000.00 1075.00 99.833403 49.35 0.981034 10.5106 2.38285 16.0744 0.380434 9.06921 6.92704 2.97305 0.45045 0.900901
1000.00 1070.00 99.830090 49.3517 0.981067 10.511 2.3498 16.1047 0.380446 9.06951 6.92727 2.97315 0.450465 0.900931
1000.00 1065.00 99.826891 49.3532 0.981098 10.5113 2.31789 16.134 0.380459 9.0698 6.92749 2.97325 0.45048 0.90096
1000.00 1060.00 99.823863 49.3547 0.981128 10.5116 2.28768 16.1618 0.38047 9.07008 6.9277 2.97334 0.450493 0.900987
1000.00 1055.00 99.820937 49.3562 0.981157 10.5119 2.2585 16.1886 0.380481 9.07034 6.92791 2.97342 0.450507 0.901013
1000.00 1050.00 99.818061 49.3576 0.981185 10.5122 2.2298 16.2149 0.380492 9.0706 6.92811 2.97351 0.45052 0.901039
1000.00 1045.00 99.815202 49.359 0.981213 10.5125 2.20128 16.2411 0.380503 9.07086 6.9283 2.9736 0.450533 0.901065
1000.00 1040.00 99.812334 49.3604 0.981241 10.5128 2.17266 16.2674 0.380514 9.07112 6.9285 2.97368 0.450546 0.901091
1000.00 1035.00 99.812334 49.3604 0.981241 10.5128 2.17266 16.2674 0.380514 9.07112 6.9285 2.97368 0.450546 0.901091
1000.00 1030.00 100.033894 49.2511 0.979068 10.4895 4.37853 14.2422 0.379671 9.05103 6.91316 2.96709 0.449548 0.899095
1000.00 1025.00 100.033601 49.2513 0.979071 10.4896 4.37561 14.2448 0.379672 9.05106 6.91318 2.9671 0.449549 0.899098
1000.00 1020.00 100.033318 49.2514 0.979074 10.4896 4.3728 14.2474 0.379673 9.05108 6.9132 2.96711 0.44955 0.8991
1000.00 1015.00 100.033045 49.2515 0.979076 10.4896 4.37009 14.2499 0.379675 9.05111 6.91322 2.96712 0.449551 0.899103
1000.00 1010.00 100.032784 49.2517 0.979079 10.4897 4.36749 14.2523 0.379676 9.05113 6.91323 2.96713 0.449553 0.899105
1000.00 1005.00 100.032784 49.2517 0.979079 10.4897 4.36749 14.2523 0.379676 9.05113 6.91323 2.96713 0.449553 0.899105
1000.00 1000.00 100.032784 49.2517 0.979079 10.4897 4.36749 14.2523 0.379676 9.05113 6.91323 2.96713 0.449553 0.899105
1000.00 995.00 100.032784 49.2517 0.979079 10.4897 4.36749 14.2523 0.379676 9.05113 6.91323 2.96713 0.449553 0.899105
1000.00 990.00 100.032784 49.2517 0.979079 10.4897 4.36749 14.2523 0.379676 9.05113 6.91323 2.96713 0.449553 0.899105
1000.00 985.00 100.032784 49.2517 0.979079 10.4897 4.36749 14.2523 0.379676 9.05113 6.91323 2.96713 0.449553 0.899105
1000.00 980.00 100.032784 49.2517 0.979079 10.4897 4.36749 14.2523 0.379676 9.05113 6.91323 2.96713 0.449553 0.899105
1000.00 975.00 100.032784 49.2517 0.979079 10.4897 4.36749 14.2523 0.379676 9.05113 6.91323 2.96713 0.449553 0.899105
1000.00 970.00 100.031077 49.2525 0.979096 10.4898 4.35053 14.2679 0.379682 9.05129 6.91335 2.96718 0.44956 0.899121
1000.00 965.00 100.030913 49.2526 0.979097 10.4899 4.3489 14.2694 0.379683 9.0513 6.91336 2.96718 0.449561 0.899122
1000.00 960.00 100.030913 49.2526 0.979097 10.4899 4.3489 14.2694 0.379683 9.0513 6.91336 2.96718 0.449561 0.899122
1000.00 955.00 100.030618 49.2527 0.9791 10.4899 4.34598 14.272 0.379684 9.05133 6.91338 2.96719 0.449562 0.899125
1000.00 950.00 100.030487 49.2528 0.979101 10.4899 4.34468 14.2732 0.379684 9.05134 6.91339 2.9672 0.449563 0.899126
1000.00 945.00 100.030368 49.2528 0.979103 10.4899 4.34349 14.2743 0.379685 9.05135 6.9134 2.9672 0.449563 0.899127
1000.00 940.00 100.030260 49.2529 0.979104 10.4899 4.34242 14.2753 0.379685 9.05136 6.91341 2.9672 0.449564 0.899128
1000.00 935.00 100.030163 49.2529 0.979105 10.4899 4.34146 14.2762 0.379685 9.05137 6.91341 2.96721 0.449564 0.899129
1000.00 930.00 100.030078 49.253 0.979105 10.4899 4.34062 14.277 0.379686 9.05138 6.91342 2.96721 0.449565 0.89913
1000.00 925.00 100.030005 49.253 0.979106 10.49 4.33988 14.2776 0.379686 9.05138 6.91343 2.96721 0.449565 0.89913
1000.00 920.00 100.029943 49.2531 0.979107 10.49 4.33927 14.2782 0.379686 9.05139 6.91343 2.96721 0.449565 0.899131
